Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2003-04,22,PHO,NBA,PF,49.0,4.0,570.0,8.4,0.461,0.162,0.269,5.2,14.7,9.9,11.6,0.9,1.7,19.7,21.7,-0.7,0.3,-0.4,-0.037,-4.2,-1.4,-5.7,-0.5,
2004-05,23,2TM,NBA,PF,40.0,0.0,475.0,16.9,0.579,0.203,0.367,7.7,16.1,11.7,9.0,1.1,0.7,12.7,21.9,0.9,0.4,1.3,0.127,0.4,-0.7,-0.4,0.2,
2004-05,23,PHO,NBA,PF,3.0,0.0,11.0,32.4,0.605,0.0,0.143,20.5,9.3,14.6,0.0,0.0,0.0,0.0,29.5,0.1,0.0,0.1,0.271,10.5,-3.9,6.6,0.0,
2004-05,23,GSW,NBA,PF,37.0,0.0,464.0,16.5,0.578,0.212,0.376,7.4,16.2,11.6,9.2,1.1,0.8,13.1,21.7,0.8,0.4,1.2,0.124,0.1,-0.6,-0.5,0.2,
2005-06,24,GSW,NBA,PF,61.0,0.0,505.0,9.9,0.472,0.115,0.483,8.0,16.7,12.3,6.5,1.3,1.0,14.2,21.7,-0.2,0.5,0.3,0.031,-4.7,-0.6,-5.3,-0.4,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,150.0,4.0,1550.0,11.5,0.502,0.161,0.369,6.9,15.8,11.2,9.1,1.1,1.2,15.7,21.8,0.0,1.2,1.1,0.035,-3.0,-0.9,-3.9,-0.7,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,2.0,847.0,11.5,0.502,0.161,0.369,6.9,15.8,11.2,9.1,1.1,1.2,15.7,21.8,0.0,0.6,0.6,0.035,-3.0,-0.9,-3.9,-0.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSW (2 Yrs),GSW (2 Yrs),GSW (2 Yrs),GSW (2 Yrs),,98.0,0.0,969.0,13.1,0.523,0.163,0.43,7.7,16.5,11.9,7.8,1.2,0.9,13.7,21.7,0.6,0.9,1.5,0.076,-2.4,-0.6,-3.0,-0.2,
PHO (2 Yrs),PHO (2 Yrs),PHO (2 Yrs),PHO (2 Yrs),,52.0,4.0,581.0,8.9,0.465,0.157,0.265,5.5,14.6,10.0,11.3,0.9,1.7,19.2,21.9,-0.7,0.3,-0.4,-0.031,-4.0,-1.5,-5.5,-0.5,
