"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2003-04,22,PHO,NBA,PF,49.0,4.0,570.0,0.411,10.6,0.838,0.35,0.173,0.142,0.173,0.162,0.455,0.623,0.382,0.25,0.353,0.188,0.693,0.833,0.091,16.0,0.281,0.111,1.0,0.0,
2004-05,23,2TM,NBA,PF,40.0,0.0,475.0,0.486,7.5,0.797,0.282,0.243,0.056,0.215,0.203,0.518,0.68,0.395,0.5,0.447,0.361,0.616,1.0,0.051,9.0,0.361,0.308,1.0,0.0,
2004-05,23,PHO,NBA,PF,3.0,0.0,11.0,0.571,3.3,1.0,0.714,0.286,0.0,0.0,0.0,0.571,0.8,0.0,,,,0.25,,0.143,1.0,,,0.0,0.0,
2004-05,23,GSW,NBA,PF,37.0,0.0,464.0,0.482,11.7,0.788,0.265,0.241,0.059,0.224,0.212,0.515,0.667,0.415,0.5,0.447,0.361,0.638,1.0,0.047,8.0,0.361,0.308,1.0,0.0,
2005-06,24,GSW,NBA,PF,61.0,0.0,505.0,0.385,10.0,0.885,0.356,0.19,0.103,0.236,0.115,0.403,0.548,0.394,0.222,0.268,0.25,0.613,1.0,0.075,13.0,0.2,0.25,0.0,0.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,150.0,4.0,1550.0,0.427,8.9,0.839,0.33,0.201,0.102,0.206,0.161,0.457,0.613,0.391,0.286,0.354,0.273,0.643,0.958,0.073,38.0,0.295,0.231,2.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,2.0,847.0,0.427,8.9,0.839,0.33,0.201,0.102,0.206,0.161,0.457,0.613,0.391,0.286,0.354,0.273,0.643,0.958,0.073,21.0,0.295,0.231,1.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSW (2 Yrs),GSW (2 Yrs),GSW (2 Yrs),GSW (2 Yrs),,98.0,0.0,969.0,0.433,10.9,0.837,0.311,0.215,0.081,0.23,0.163,0.455,0.598,0.405,0.321,0.354,0.321,0.626,1.0,0.061,21.0,0.304,0.294,1.0,0.0,
PHO (2 Yrs),PHO (2 Yrs),PHO (2 Yrs),PHO (2 Yrs),,52.0,4.0,581.0,0.417,6.9,0.843,0.363,0.176,0.137,0.167,0.157,0.459,0.635,0.361,0.25,0.353,0.188,0.671,0.833,0.093,17.0,0.281,0.111,1.0,0.0,
