Season,Team,Lg,Salary
2022-23,Houston Rockets,NBA,"$8,882,640"
2023-24,Houston Rockets,NBA,"$9,326,520"
2024-25,Houston Rockets,NBA,"$9,770,880"
Career,(may be incomplete),,"$27,980,040"
