Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2016-17,21,CHI,NBA,PF,6.0,0.0,121.0,17.0,33.0,0.515,6.0,13.0,0.462,11.0,20.0,0.55,0.606,0.0,0.0,,5.0,31.0,36.0,7.0,3.0,3.0,6.0,10.0,40.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,25,MIL,NBA,C,20.0,2.0,366.0,70.0,151.0,0.464,18.0,52.0,0.346,52.0,99.0,0.525,0.523,18.0,25.0,0.72,33.0,67.0,100.0,12.0,14.0,7.0,9.0,31.0,176.0,0.0,
2021-22,26,MIL,NBA,C,12.0,5.0,298.0,48.0,115.0,0.417,14.0,47.0,0.298,34.0,68.0,0.5,0.478,17.0,22.0,0.773,25.0,95.0,120.0,9.0,5.0,3.0,16.0,26.0,127.0,0.0,
2022-23,27,MIL,NBA,PF,5.0,2.0,107.0,20.0,41.0,0.488,5.0,18.0,0.278,15.0,23.0,0.652,0.549,3.0,3.0,1.0,10.0,31.0,41.0,6.0,3.0,2.0,4.0,15.0,48.0,0.0,
2023-24,28,MIL,NBA,PF,6.0,6.0,187.0,44.0,91.0,0.484,3.0,12.0,0.25,41.0,79.0,0.519,0.5,8.0,13.0,0.615,16.0,52.0,68.0,6.0,3.0,1.0,9.0,13.0,99.0,0.0,
2024-25,29,MIL,NBA,PF,5.0,1.0,158.0,30.0,68.0,0.441,10.0,28.0,0.357,20.0,40.0,0.5,0.515,0.0,1.0,0.0,8.0,33.0,41.0,7.0,2.0,2.0,6.0,8.0,70.0,0.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,54.0,16.0,1237.0,229.0,499.0,0.459,56.0,170.0,0.329,173.0,329.0,0.526,0.515,46.0,64.0,0.719,97.0,309.0,406.0,47.0,30.0,18.0,50.0,103.0,560.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,24.0,1878.0,348.0,758.0,0.459,85.0,258.0,0.329,263.0,500.0,0.526,0.515,70.0,97.0,0.719,147.0,469.0,617.0,71.0,46.0,27.0,76.0,156.0,850.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIL (5 Yrs),MIL (5 Yrs),MIL (5 Yrs),MIL (5 Yrs),,48.0,16.0,1116.0,212.0,466.0,0.455,50.0,157.0,0.318,162.0,309.0,0.524,0.509,46.0,64.0,0.719,92.0,278.0,370.0,40.0,27.0,15.0,44.0,93.0,520.0,0.0,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,6.0,0.0,121.0,17.0,33.0,0.515,6.0,13.0,0.462,11.0,20.0,0.55,0.606,0.0,0.0,,5.0,31.0,36.0,7.0,3.0,3.0,6.0,10.0,40.0,0.0,
