Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-11-19,WAS,@,MIN,"L, 109-120",*,27,6,10,0.6,1,1,1.0,0,0,,2,4,6,2,0,1,1,2,13,11.3,-2
2025-11-16,WAS,,BRK,"L, 106-129",*,27,4,7,0.571,1,3,0.333,5,5,1.0,0,5,5,2,1,0,1,2,14,12.8,3
2025-11-12,WAS,@,HOU,"L, 112-135",*,23,3,6,0.5,1,4,0.25,0,0,,1,1,2,3,1,1,2,4,7,5.2,-2
2025-11-10,WAS,@,DET,"L, 135-137 (OT)",*,26,3,10,0.3,0,3,0.0,0,0,,2,1,3,2,3,0,2,4,6,2.7,-10
2025-11-07,WAS,,CLE,"L, 115-148",*,22,2,3,0.667,0,1,0.0,0,0,,1,1,2,4,0,0,2,3,4,3.3,-16
