"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2004-05,22.0,CLE,NBA,27:58,7.0,9.0,0.0,1.0,7.0,9.0,6.0,8.0,6.0,10.0,14.0,4.0,4.0,3.0,3.0,5.0,14.0,14.8
2005-06,23.0,CLE,NBA,33:39,5.0,9.0,0.0,1.0,5.0,9.0,6.0,9.0,6.0,14.0,18.0,3.0,3.0,3.0,5.0,6.0,14.0,15.8
2006-07,24.0,CLE,NBA,41:40,8.0,10.0,0.0,2.0,8.0,10.0,8.0,11.0,9.0,12.0,17.0,5.0,4.0,3.0,3.0,6.0,17.0,17.7
2007-08,25.0,CLE,NBA,41:18,8.0,12.0,0.0,1.0,8.0,12.0,6.0,7.0,8.0,13.0,18.0,6.0,4.0,3.0,4.0,6.0,17.0,22.6
2008-09,26.0,CLE,NBA,39:53,9.0,14.0,0.0,1.0,9.0,14.0,8.0,13.0,7.0,12.0,14.0,4.0,4.0,3.0,3.0,6.0,26.0,20.2
2009-10,27.0,CLE,NBA,39:59,10.0,17.0,1.0,1.0,10.0,17.0,6.0,10.0,6.0,12.0,15.0,3.0,4.0,3.0,4.0,6.0,22.0,19.9
2010-11,28.0,CLE,NBA,41:42,10.0,14.0,0.0,1.0,10.0,14.0,6.0,7.0,9.0,10.0,17.0,4.0,5.0,5.0,4.0,5.0,23.0,24.4
2011-12,29.0,CLE,NBA,41:13,10.0,17.0,0.0,1.0,10.0,16.0,5.0,7.0,10.0,12.0,20.0,5.0,4.0,2.0,5.0,5.0,20.0,20.9
2012-13,30.0,CLE,NBA,46:46,16.0,21.0,0.0,1.0,16.0,21.0,12.0,16.0,12.0,15.0,23.0,9.0,4.0,2.0,4.0,5.0,35.0,38.8
2013-14,31.0,CLE,NBA,43:23,8.0,17.0,0.0,1.0,8.0,17.0,4.0,6.0,8.0,17.0,25.0,7.0,3.0,3.0,4.0,6.0,18.0,24.0
2014-15,32.0,CLE,NBA,37:11,11.0,16.0,0.0,1.0,11.0,15.0,5.0,6.0,7.0,10.0,14.0,5.0,3.0,2.0,4.0,5.0,23.0,17.5
2015-16,33.0,TOT,NBA,27:25,4.0,8.0,0.0,1.0,4.0,8.0,3.0,4.0,3.0,9.0,10.0,3.0,2.0,2.0,2.0,4.0,9.0,8.3
2015-16,33.0,CLE,NBA,27:25,4.0,8.0,0.0,1.0,4.0,8.0,3.0,3.0,3.0,9.0,10.0,3.0,2.0,2.0,2.0,4.0,9.0,8.3
2015-16,33.0,GSW,NBA,13:46,4.0,6.0,0.0,0.0,4.0,6.0,3.0,4.0,3.0,5.0,6.0,3.0,2.0,2.0,2.0,4.0,9.0,6.9
2016-17,34.0,GSW,NBA,18:21,1.0,2.0,0.0,0.0,1.0,2.0,4.0,4.0,3.0,2.0,5.0,2.0,1.0,1.0,2.0,3.0,6.0,7.7
2020-21,38.0,CLE,NBA,16:23,2.0,5.0,0.0,1.0,2.0,4.0,3.0,6.0,3.0,5.0,8.0,1.0,0.0,1.0,1.0,2.0,5.0,4.7
Career,,,,46:46,16.0,21.0,1.0,2.0,16.0,21.0,12.0,16.0,12.0,17.0,25.0,9.0,5.0,5.0,5.0,6.0,35.0,38.8
,,,,,,,,,,,,,,,,,,,,,,
13 Seasons,,CLE,NBA,46:46,16.0,21.0,1.0,2.0,16.0,21.0,12.0,16.0,12.0,17.0,25.0,9.0,5.0,5.0,5.0,6.0,35.0,38.8
2 Seasons,,GSW,NBA,18:21,4.0,6.0,0.0,0.0,4.0,6.0,4.0,4.0,3.0,5.0,6.0,3.0,2.0,2.0,2.0,4.0,9.0,7.7
