Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2019-20,21,BOS,NBA,PF,69.0,5.0,1043.0,7.9,0.505,0.455,0.256,6.1,12.1,9.1,8.5,1.4,3.2,17.6,11.6,0.1,1.4,1.6,0.071,-4.1,1.4,-2.7,-0.2,
2020-21,22,BOS,NBA,PF,63.0,9.0,1138.0,7.5,0.546,0.522,0.206,4.7,12.8,8.7,7.4,1.4,2.0,17.2,12.3,0.1,1.0,1.1,0.046,-4.0,0.3,-3.7,-0.5,
2021-22,23,BOS,NBA,PF,77.0,21.0,1875.0,11.2,0.635,0.597,0.22,3.8,11.8,7.9,5.7,1.0,2.8,11.6,12.6,2.4,2.6,5.1,0.13,-1.4,1.1,-0.4,0.8,
2022-23,24,BOS,NBA,PF,79.0,23.0,2045.0,10.3,0.605,0.611,0.256,4.7,14.5,9.7,8.4,1.0,1.3,13.4,13.1,1.9,2.6,4.4,0.104,-1.8,0.7,-1.1,0.5,
2023-24,25,2TM,NBA,PF,76.0,43.0,2130.0,10.6,0.588,0.555,0.231,4.4,12.2,8.3,11.3,1.0,1.6,14.1,15.9,1.3,1.3,2.6,0.059,-1.9,-0.7,-2.6,-0.3,
2023-24,25,DAL,NBA,PF,47.0,33.0,1242.0,8.3,0.56,0.662,0.174,4.1,10.8,7.4,8.2,0.9,1.9,13.4,13.6,0.4,1.0,1.3,0.052,-2.7,-0.7,-3.4,-0.4,
2023-24,25,CHO,NBA,PF,29.0,10.0,888.0,13.9,0.618,0.438,0.295,4.9,14.2,9.4,15.7,1.1,1.3,14.7,19.0,0.9,0.3,1.3,0.07,-0.8,-0.7,-1.5,0.1,
2024-25,26,CHO,NBA,PF,16.0,7.0,479.0,11.5,0.596,0.602,0.301,3.9,14.5,9.1,11.3,1.8,2.7,16.7,14.8,0.3,0.4,0.7,0.071,-2.3,0.7,-1.6,0.1,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,380.0,108.0,8710.0,10.0,0.589,0.565,0.238,4.6,12.9,8.7,8.6,1.1,2.1,14.3,13.5,6.2,9.3,15.5,0.085,-2.3,0.5,-1.9,0.3,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,23.0,1880.0,10.0,0.589,0.565,0.238,4.6,12.9,8.7,8.6,1.1,2.1,14.3,13.5,1.3,2.0,3.3,0.085,-2.3,0.5,-1.9,0.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOS (4 Yrs),BOS (4 Yrs),BOS (4 Yrs),BOS (4 Yrs),,288.0,58.0,6101.0,9.7,0.588,0.567,0.236,4.7,12.9,8.9,7.4,1.1,2.2,14.2,12.5,4.6,7.6,12.2,0.096,-2.5,0.9,-1.6,0.6,
CHO (2 Yrs),CHO (2 Yrs),CHO (2 Yrs),CHO (2 Yrs),,45.0,17.0,1367.0,13.0,0.611,0.487,0.297,4.6,14.3,9.3,14.1,1.4,1.8,15.3,17.5,1.2,0.8,2.0,0.07,-1.3,-0.2,-1.5,0.2,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,47.0,33.0,1242.0,8.3,0.56,0.662,0.174,4.1,10.8,7.4,8.2,0.9,1.9,13.4,13.6,0.4,1.0,1.3,0.052,-2.7,-0.7,-3.4,-0.4,
