Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2018-19,22,PHO,NBA,SF,82.0,56.0,2417.0,4.8,11.1,0.43,2.1,6.2,0.335,2.7,4.9,0.548,0.523,1.9,2.3,0.805,1.1,4.1,5.2,3.4,2.5,0.8,1.4,4.0,13.5,112.0,115.0,
2019-20,23,PHO,NBA,SF,73.0,32.0,2042.0,5.7,11.2,0.51,1.6,4.5,0.361,4.1,6.7,0.61,0.583,2.4,2.8,0.844,1.5,5.2,6.8,3.0,2.4,1.1,1.7,3.8,15.5,119.0,110.0,
2020-21,24,PHO,NBA,SF,72.0,72.0,2348.0,7.6,14.1,0.543,2.8,6.6,0.425,4.8,7.4,0.647,0.643,2.3,2.8,0.84,1.6,4.9,6.5,3.2,1.6,1.3,1.2,2.4,20.4,131.0,112.0,
2021-22,25,PHO,NBA,SF,82.0,82.0,2854.0,7.7,14.5,0.534,1.9,5.3,0.369,5.8,9.2,0.628,0.601,2.2,2.6,0.834,1.2,4.6,5.9,3.1,1.6,0.6,1.1,2.5,19.6,125.0,110.0,"DPOY-2,DEF1"
2022-23,26,2TM,NBA,SG,83.0,83.0,2963.0,9.8,20.9,0.468,2.8,7.3,0.382,7.0,13.6,0.514,0.535,5.2,5.8,0.895,1.3,4.7,6.0,4.5,1.5,1.0,2.1,2.6,27.6,118.0,115.0,
2022-23,26,PHO,NBA,SF,56.0,56.0,2040.0,8.5,18.3,0.463,2.4,6.3,0.387,6.1,12.1,0.503,0.529,3.7,4.2,0.897,1.3,4.5,5.8,4.8,1.6,1.1,1.9,2.8,23.1,118.0,114.0,
2022-23,26,BRK,NBA,SG,27.0,27.0,923.0,12.6,26.6,0.475,3.6,9.6,0.376,9.0,17.0,0.531,0.543,8.5,9.5,0.894,1.2,5.2,6.4,3.8,1.4,0.8,2.6,2.3,37.3,117.0,116.0,
2023-24,27,BRK,NBA,SF,82.0,82.0,2854.0,9.8,22.5,0.436,3.8,10.3,0.372,6.0,12.2,0.49,0.521,4.5,5.5,0.814,1.2,5.3,6.5,5.2,1.4,0.5,2.8,2.0,27.9,112.0,118.0,
2024-25,28,NYK,NBA,SF,82.0,82.0,3036.0,9.7,19.3,0.5,2.7,7.6,0.354,7.0,11.8,0.594,0.57,1.6,1.9,0.814,1.2,3.1,4.2,5.0,1.2,0.7,2.2,2.1,23.6,117.0,118.0,
2025-26,29,NYK,NBA,SF,14.0,14.0,491.0,8.4,16.7,0.503,3.2,7.9,0.407,5.2,8.8,0.589,0.599,2.0,2.6,0.778,1.7,4.4,6.0,6.7,2.8,1.7,1.5,2.6,22.0,134.0,112.0,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,570.0,503.0,19005.0,8.1,16.6,0.485,2.6,6.9,0.372,5.5,9.7,0.565,0.562,2.9,3.4,0.841,1.3,4.5,5.8,4.1,1.7,0.9,1.8,2.7,21.6,119.0,114.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHO (5 Yrs),PHO (5 Yrs),PHO (5 Yrs),PHO (5 Yrs),,365.0,298.0,11701.0,6.9,13.8,0.499,2.2,5.8,0.376,4.7,8.0,0.586,0.577,2.5,2.9,0.848,1.4,4.7,6.0,3.5,1.9,0.9,1.4,3.1,18.4,121.0,112.0,
BRK (2 Yrs),BRK (2 Yrs),BRK (2 Yrs),BRK (2 Yrs),,109.0,109.0,3777.0,10.5,23.5,0.447,3.8,10.1,0.373,6.7,13.4,0.503,0.527,5.5,6.5,0.843,1.2,5.3,6.4,4.8,1.4,0.6,2.8,2.1,30.2,113.0,117.0,
NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),,96.0,96.0,3527.0,9.5,18.9,0.501,2.8,7.6,0.362,6.7,11.3,0.594,0.573,1.6,2.0,0.807,1.2,3.3,4.5,5.2,1.5,0.8,2.1,2.2,23.4,119.0,117.0,
