"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2008-09,20,POR,NBA,PG,53.0,0.0,655.0,0.365,0.383,0.259,0.384,0.806,0.487,0.545,0.143,80.0,79.0,71.0,77.0,105.0,89.0,178.0,64.0,-43.9,-27.1,
2009-10,21,POR,NBA,SG,74.0,11.0,1304.0,0.414,0.437,0.315,0.444,0.831,0.534,0.501,0.19,90.0,89.0,89.0,89.0,109.0,98.0,167.0,86.0,-54.7,-10.1,
2010-11,22,2TM,NBA,PG,71.0,14.0,1496.0,0.422,0.456,0.336,0.469,0.806,0.536,0.398,0.282,92.0,94.0,94.0,94.0,106.0,99.0,133.0,127.0,-30.3,-7.0,
2010-11,22,NOH,NBA,PG,11.0,0.0,149.0,0.347,0.4,0.214,0.378,0.765,0.443,0.347,0.286,76.0,82.0,60.0,76.0,100.0,82.0,116.0,129.0,-11.8,-11.2,
2010-11,22,TOR,NBA,PG,60.0,14.0,1347.0,0.429,0.461,0.348,0.479,0.81,0.545,0.404,0.282,94.0,95.0,97.0,96.0,106.0,101.0,135.0,127.0,-18.5,4.2,
2011-12,23,TOR,NBA,PG,31.0,11.0,705.0,0.424,0.424,0.423,0.504,0.852,0.561,0.319,0.377,95.0,89.0,121.0,103.0,113.0,106.0,116.0,167.0,9.0,21.2,
2012-13,24,MEM,NBA,PG,80.0,4.0,1765.0,0.419,0.45,0.353,0.476,0.836,0.514,0.196,0.324,92.0,93.0,98.0,96.0,111.0,96.0,73.0,133.0,-25.6,-28.4,
2013-14,25,2TM,NBA,PG,72.0,19.0,1686.0,0.402,0.425,0.358,0.464,0.797,0.498,0.191,0.344,88.0,87.0,100.0,93.0,105.0,92.0,67.0,132.0,-46.3,-57.6,
2013-14,25,MEM,NBA,PG,31.0,5.0,650.0,0.377,0.417,0.301,0.429,0.789,0.473,0.238,0.347,83.0,85.0,84.0,86.0,104.0,88.0,84.0,134.0,-34.5,-35.7,
2013-14,25,BOS,NBA,PG,41.0,14.0,1036.0,0.418,0.43,0.395,0.485,0.803,0.514,0.161,0.341,92.0,88.0,110.0,97.0,106.0,95.0,57.0,132.0,-11.8,-21.9,
2014-15,26,MIL,NBA,PG,77.0,4.0,1717.0,0.426,0.462,0.308,0.462,0.883,0.519,0.266,0.233,95.0,95.0,88.0,93.0,118.0,97.0,97.0,87.0,-34.7,-17.7,
2015-16,27,MIL,NBA,SG,52.0,18.0,1505.0,0.423,0.408,0.437,0.539,0.778,0.568,0.206,0.529,94.0,83.0,124.0,107.0,103.0,105.0,75.0,186.0,31.8,25.1,
2016-17,28,PHI,NBA,PG,3.0,1.0,71.0,0.344,0.333,0.4,0.375,0.9,0.453,0.313,0.156,75.0,66.0,112.0,73.0,117.0,82.0,115.0,49.0,-8.9,-7.2,
2017-18,29,PHI,NBA,SG,39.0,11.0,925.0,0.416,0.474,0.37,0.519,0.795,0.546,0.168,0.557,90.0,93.0,102.0,100.0,104.0,98.0,67.0,165.0,-1.1,-6.0,
2018-19,30,MIN,NBA,PG,34.0,6.0,657.0,0.357,0.402,0.296,0.42,0.571,0.431,0.122,0.426,77.0,77.0,83.0,80.0,75.0,77.0,47.0,119.0,-48.1,-62.2,
11 Yrs,11 Yrs,11 Yrs,11 Yrs,,586.0,99.0,12486.0,0.411,0.436,0.361,0.471,0.818,0.522,0.284,0.331,90.0,89.0,101.0,94.0,108.0,97.0,100.0,126.0,-252.8,-177.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
MIL (2 Yrs),MIL (2 Yrs),MIL (2 Yrs),MIL (2 Yrs),,129.0,22.0,3222.0,0.425,0.444,0.393,0.497,0.841,0.541,0.238,0.368,94.0,91.0,111.0,100.0,112.0,101.0,87.0,132.0,-2.9,7.4,
POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),,127.0,11.0,1959.0,0.4,0.421,0.303,0.427,0.823,0.521,0.513,0.177,87.0,86.0,85.0,85.0,108.0,96.0,170.0,80.0,-98.6,-37.2,
MEM (2 Yrs),MEM (2 Yrs),MEM (2 Yrs),MEM (2 Yrs),,111.0,9.0,2415.0,0.407,0.441,0.338,0.463,0.821,0.502,0.208,0.33,90.0,91.0,94.0,93.0,109.0,94.0,76.0,133.0,-60.1,-64.1,
TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),,91.0,25.0,2052.0,0.427,0.449,0.381,0.488,0.823,0.551,0.372,0.317,94.0,93.0,108.0,99.0,108.0,103.0,128.0,142.0,-9.5,25.4,
PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),,42.0,12.0,996.0,0.408,0.448,0.371,0.503,0.815,0.535,0.184,0.514,89.0,88.0,103.0,97.0,106.0,96.0,72.0,153.0,-10.0,-13.2,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,41.0,14.0,1036.0,0.418,0.43,0.395,0.485,0.803,0.514,0.161,0.341,92.0,88.0,110.0,97.0,106.0,95.0,57.0,132.0,-11.8,-21.9,
MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),,34.0,6.0,657.0,0.357,0.402,0.296,0.42,0.571,0.431,0.122,0.426,77.0,77.0,83.0,80.0,75.0,77.0,47.0,119.0,-48.1,-62.2,
NOH (1 Yr),NOH (1 Yr),NOH (1 Yr),NOH (1 Yr),,11.0,0.0,149.0,0.347,0.4,0.214,0.378,0.765,0.443,0.347,0.286,76.0,82.0,60.0,76.0,100.0,82.0,116.0,129.0,-11.8,-11.2,
