Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2006-07,22,PHI,NBA,SF,67.0,35.0,1169.0,11.4,0.514,0.184,0.222,4.0,9.1,6.6,3.8,1.7,1.5,9.1,18.7,0.4,1.0,1.3,0.055,-1.8,-0.4,-2.2,-0.1,
2007-08,23,PHI,NBA,SF,70.0,6.0,1039.0,12.1,0.478,0.306,0.207,5.7,11.4,8.5,5.0,2.0,1.8,7.4,20.0,0.4,1.2,1.6,0.075,-1.4,-0.3,-1.7,0.1,
2008-09,24,MIN,NBA,SG,67.0,6.0,1199.0,12.1,0.532,0.534,0.156,3.4,9.1,6.1,3.6,2.0,1.9,8.7,18.6,0.7,0.8,1.5,0.059,-0.4,-0.4,-0.8,0.3,
2009-10,25,PHI,NBA,SG,68.0,0.0,857.0,12.7,0.515,0.479,0.223,3.5,15.5,9.4,6.7,1.5,1.8,6.3,17.6,0.9,0.6,1.5,0.082,-0.6,-0.7,-1.3,0.2,
2010-11,26,2TM,NBA,SF,27.0,1.0,336.0,10.8,0.521,0.345,0.245,4.3,12.1,8.1,4.8,1.8,1.1,11.6,18.1,0.1,0.2,0.3,0.038,-1.5,-1.2,-2.8,-0.1,
2010-11,26,GSW,NBA,SF,25.0,1.0,331.0,10.7,0.526,0.346,0.252,4.0,12.3,8.0,4.9,1.7,1.2,11.9,18.0,0.1,0.2,0.3,0.038,-1.5,-1.3,-2.8,-0.1,
2010-11,26,MEM,NBA,SF,2.0,0.0,5.0,20.4,0.333,0.333,0.0,23.7,0.0,12.0,0.0,10.4,0.0,0.0,27.1,0.0,0.0,0.0,0.071,-0.6,1.9,1.2,0.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,299.0,48.0,4600.0,11.9,0.51,0.37,0.203,4.2,11.0,7.5,4.6,1.8,1.7,8.3,18.7,2.5,3.7,6.2,0.064,-1.1,-0.5,-1.6,0.5,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,13.0,1262.0,11.9,0.51,0.37,0.203,4.2,11.0,7.5,4.6,1.8,1.7,8.3,18.7,0.7,1.0,1.7,0.064,-1.1,-0.5,-1.6,0.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHI (3 Yrs),PHI (3 Yrs),PHI (3 Yrs),PHI (3 Yrs),,205.0,41.0,3065.0,12.0,0.501,0.307,0.217,4.4,11.7,8.0,5.0,1.8,1.7,7.7,18.8,1.7,2.7,4.4,0.069,-1.3,-0.4,-1.8,0.2,
MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),,67.0,6.0,1199.0,12.1,0.532,0.534,0.156,3.4,9.1,6.1,3.6,2.0,1.9,8.7,18.6,0.7,0.8,1.5,0.059,-0.4,-0.4,-0.8,0.3,
GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),,25.0,1.0,331.0,10.7,0.526,0.346,0.252,4.0,12.3,8.0,4.9,1.7,1.2,11.9,18.0,0.1,0.2,0.3,0.038,-1.5,-1.3,-2.8,-0.1,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,2.0,0.0,5.0,20.4,0.333,0.333,0.0,23.7,0.0,12.0,0.0,10.4,0.0,0.0,27.1,0.0,0.0,0.0,0.071,-0.6,1.9,1.2,0.0,
