"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2023-24,25,DAL,NBA,WC1,LAC,W (4-2),6.0,35.3,10.8,5.3,1.0,1.5,1.2,23.0,55.0,0.418,10.0,32.0,0.313,13.0,23.0,0.565,0.509,9.0,16.0,0.563,8.0,24.0,32.0,6.0,9.0,7.0,7.0,15.0,65.0,
2023-24,25,DAL,NBA,WCS,OKC,W (4-2),6.0,35.5,17.7,8.3,2.0,0.7,0.3,39.0,82.0,0.476,23.0,49.0,0.469,16.0,33.0,0.485,0.616,5.0,10.0,0.5,12.0,38.0,50.0,12.0,4.0,2.0,9.0,23.0,106.0,
2023-24,25,DAL,NBA,WCF,MIN,W (4-1),5.0,39.2,12.2,6.4,1.2,0.6,1.0,20.0,53.0,0.377,8.0,32.0,0.25,12.0,21.0,0.571,0.453,13.0,13.0,1.0,7.0,25.0,32.0,6.0,3.0,5.0,7.0,13.0,61.0,
2023-24,25,DAL,NBA,FIN,BOS,L (1-4),5.0,32.6,10.8,6.2,1.4,0.0,0.6,18.0,44.0,0.409,6.0,22.0,0.273,12.0,22.0,0.545,0.477,12.0,16.0,0.75,6.0,25.0,31.0,7.0,0.0,3.0,9.0,16.0,54.0,
1 Yr (4 Series),1 Yr (4 Series),1 Yr (4 Series),1 Yr (4 Series),1 Yr (4 Series),1 Yr (4 Series),3-1,22.0,35.6,13.0,6.6,1.4,0.7,0.8,100.0,234.0,0.427,47.0,135.0,0.348,53.0,99.0,0.535,0.528,39.0,55.0,0.709,33.0,112.0,145.0,31.0,16.0,17.0,32.0,67.0,286.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),1-0,6.0,35.3,10.8,5.3,1.0,1.5,1.2,23.0,55.0,0.418,10.0,32.0,0.313,13.0,23.0,0.565,0.509,9.0,16.0,0.563,8.0,24.0,32.0,6.0,9.0,7.0,7.0,15.0,65.0,
WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),1-0,6.0,35.5,17.7,8.3,2.0,0.7,0.3,39.0,82.0,0.476,23.0,49.0,0.469,16.0,33.0,0.485,0.616,5.0,10.0,0.5,12.0,38.0,50.0,12.0,4.0,2.0,9.0,23.0,106.0,
WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),1-0,5.0,39.2,12.2,6.4,1.2,0.6,1.0,20.0,53.0,0.377,8.0,32.0,0.25,12.0,21.0,0.571,0.453,13.0,13.0,1.0,7.0,25.0,32.0,6.0,3.0,5.0,7.0,13.0,61.0,
FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),0-1,5.0,32.6,10.8,6.2,1.4,0.0,0.6,18.0,44.0,0.409,6.0,22.0,0.273,12.0,22.0,0.545,0.477,12.0,16.0,0.75,6.0,25.0,31.0,7.0,0.0,3.0,9.0,16.0,54.0,
