Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2005-06,21,NJN,NBA,SG,39.0,0.0,370.0,29.0,81.0,0.358,1.0,15.0,0.067,28.0,66.0,0.424,0.364,11.0,22.0,0.5,8.0,22.0,30.0,12.0,4.0,3.0,21.0,42.0,70.0,0.0,
2006-07,22,NJN,NBA,SG,63.0,23.0,1137.0,110.0,251.0,0.438,19.0,59.0,0.322,91.0,192.0,0.474,0.476,44.0,73.0,0.603,38.0,137.0,175.0,55.0,30.0,10.0,43.0,120.0,283.0,0.0,
2007-08,23,2TM,NBA,SG,56.0,10.0,1232.0,136.0,329.0,0.413,32.0,110.0,0.291,104.0,219.0,0.475,0.462,46.0,67.0,0.687,40.0,107.0,147.0,80.0,28.0,21.0,50.0,127.0,350.0,0.0,
2007-08,23,NJN,NBA,SG,41.0,10.0,1056.0,115.0,287.0,0.401,27.0,101.0,0.267,88.0,186.0,0.473,0.448,41.0,58.0,0.707,35.0,90.0,125.0,67.0,26.0,17.0,39.0,105.0,298.0,0.0,
2007-08,23,DAL,NBA,SG,15.0,0.0,176.0,21.0,42.0,0.5,5.0,9.0,0.556,16.0,33.0,0.485,0.56,5.0,9.0,0.556,5.0,17.0,22.0,13.0,2.0,4.0,11.0,22.0,52.0,0.0,
2008-09,24,DAL,NBA,SF,65.0,53.0,1552.0,179.0,431.0,0.415,45.0,149.0,0.302,134.0,282.0,0.475,0.468,71.0,95.0,0.747,31.0,105.0,136.0,77.0,46.0,27.0,54.0,172.0,474.0,0.0,
2009-10,25,TOR,NBA,SF,67.0,10.0,1392.0,162.0,399.0,0.406,58.0,173.0,0.335,104.0,226.0,0.46,0.479,53.0,77.0,0.688,38.0,152.0,190.0,71.0,30.0,11.0,58.0,134.0,435.0,0.0,
2010-11,26,SAC,NBA,SG,7.0,0.0,31.0,1.0,8.0,0.125,0.0,4.0,0.0,1.0,4.0,0.25,0.125,0.0,0.0,,2.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,297.0,96.0,5714.0,617.0,1499.0,0.412,155.0,510.0,0.304,462.0,989.0,0.467,0.463,225.0,334.0,0.674,157.0,524.0,681.0,295.0,139.0,72.0,227.0,598.0,1614.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,27.0,1578.0,170.0,414.0,0.412,43.0,141.0,0.304,128.0,273.0,0.467,0.463,62.0,92.0,0.674,43.0,145.0,188.0,81.0,38.0,20.0,63.0,165.0,446.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NJN (3 Yrs),NJN (3 Yrs),NJN (3 Yrs),NJN (3 Yrs),,143.0,33.0,2563.0,254.0,619.0,0.41,47.0,175.0,0.269,207.0,444.0,0.466,0.448,96.0,153.0,0.627,81.0,249.0,330.0,134.0,60.0,30.0,103.0,267.0,651.0,0.0,
DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),,80.0,53.0,1728.0,200.0,473.0,0.423,50.0,158.0,0.316,150.0,315.0,0.476,0.476,76.0,104.0,0.731,36.0,122.0,158.0,90.0,48.0,31.0,65.0,194.0,526.0,0.0,
TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),,67.0,10.0,1392.0,162.0,399.0,0.406,58.0,173.0,0.335,104.0,226.0,0.46,0.479,53.0,77.0,0.688,38.0,152.0,190.0,71.0,30.0,11.0,58.0,134.0,435.0,0.0,
SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),,7.0,0.0,31.0,1.0,8.0,0.125,0.0,4.0,0.0,1.0,4.0,0.25,0.125,0.0,0.0,,2.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,
