"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2005-06,21,NJN,NBA,SG,39.0,0.0,370.0,0.358,0.424,0.067,0.364,0.5,0.386,0.272,0.185,79.0,89.0,19.0,74.0,67.0,72.0,82.0,92.0,-20.4,-27.1,
2006-07,22,NJN,NBA,SG,63.0,23.0,1137.0,0.438,0.474,0.322,0.476,0.603,0.5,0.291,0.235,96.0,98.0,90.0,96.0,80.0,92.0,89.0,111.0,-10.2,-23.6,
2007-08,23,2TM,NBA,SG,56.0,10.0,1232.0,0.413,0.475,0.291,0.462,0.687,0.488,0.204,0.334,90.0,98.0,80.0,93.0,91.0,90.0,67.0,150.0,-23.3,-37.4,
2007-08,23,NJN,NBA,SG,41.0,10.0,1056.0,0.401,0.473,0.267,0.448,0.707,0.477,0.202,0.352,88.0,98.0,74.0,90.0,94.0,88.0,66.0,158.0,-28.5,-39.7,
2007-08,23,DAL,NBA,SG,15.0,0.0,176.0,0.5,0.485,0.556,0.56,0.556,0.566,0.214,0.214,109.0,100.0,153.0,112.0,74.0,105.0,70.0,96.0,5.2,2.3,
2008-09,24,DAL,NBA,SF,65.0,53.0,1552.0,0.415,0.475,0.302,0.468,0.747,0.501,0.22,0.346,91.0,98.0,82.0,94.0,97.0,92.0,72.0,154.0,-27.8,-40.8,
2009-10,25,TOR,NBA,SF,67.0,10.0,1392.0,0.406,0.46,0.335,0.479,0.688,0.502,0.193,0.434,88.0,94.0,95.0,96.0,91.0,93.0,64.0,195.0,-17.6,-35.1,
2010-11,26,SAC,NBA,SG,7.0,0.0,31.0,0.125,0.25,0.0,0.125,,0.125,0.0,0.5,27.0,51.0,0.0,25.0,,23.0,0.0,225.0,-6.0,-6.7,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,297.0,96.0,5714.0,0.412,0.467,0.304,0.463,0.674,0.49,0.223,0.34,90.0,96.0,84.0,93.0,89.0,90.0,72.0,154.0,-105.3,-170.7,
,,,,,,,,,,,,,,,,,,,,,,,,,,
NJN (3 Yrs),NJN (3 Yrs),NJN (3 Yrs),NJN (3 Yrs),,143.0,33.0,2563.0,0.41,0.466,0.269,0.448,0.627,0.474,0.247,0.283,90.0,96.0,75.0,90.0,83.0,88.0,77.0,130.0,-59.1,-90.4,
DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),,80.0,53.0,1728.0,0.423,0.476,0.316,0.476,0.731,0.507,0.22,0.334,92.0,98.0,86.0,95.0,95.0,93.0,72.0,149.0,-22.6,-38.5,
TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),,67.0,10.0,1392.0,0.406,0.46,0.335,0.479,0.688,0.502,0.193,0.434,88.0,94.0,95.0,96.0,91.0,93.0,64.0,195.0,-17.6,-35.1,
SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),,7.0,0.0,31.0,0.125,0.25,0.0,0.125,,0.125,0.0,0.5,27.0,51.0,0.0,25.0,,23.0,0.0,225.0,-6.0,-6.7,
