Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2019-20,26,HOU,NBA,SF,11.0,0.0,11.8,1.4,3.6,0.375,1.3,3.3,0.389,0.1,0.4,0.25,0.55,0.0,0.0,0.2,0.8,1.0,0.5,0.4,0.0,0.3,0.7,4.0,
2020-21,27,LAL,NBA,SG,4.0,0.0,9.0,0.5,2.3,0.222,0.5,1.5,0.333,0.0,0.8,0.0,0.333,0.0,0.0,0.3,1.5,1.8,0.3,0.3,0.0,0.3,1.3,1.5,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,15.0,0.0,11.1,1.1,3.3,0.347,1.1,2.8,0.381,0.1,0.5,0.143,0.51,0.0,0.0,0.2,1.0,1.2,0.5,0.3,0.0,0.3,0.9,3.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,11.0,0.0,11.8,1.4,3.6,0.375,1.3,3.3,0.389,0.1,0.4,0.25,0.55,0.0,0.0,0.2,0.8,1.0,0.5,0.4,0.0,0.3,0.7,4.0,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,4.0,0.0,9.0,0.5,2.3,0.222,0.5,1.5,0.333,0.0,0.8,0.0,0.333,0.0,0.0,0.3,1.5,1.8,0.3,0.3,0.0,0.3,1.3,1.5,
