"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","('Unnamed: 22_level_0', '2P')","('Dunks', '%FGA')","('Dunks', '#')","('Unnamed: 25_level_0', '%3PA')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 28_level_0', 'Awards')"
2016-17,19,SAC,NBA,C,22.0,0.0,355.0,0.549,6.4,0.98,0.363,0.392,0.157,0.069,0.02,0.56,0.73,0.5,0.438,0.286,0.0,0.554,0.196,18.0,0.0,0.0,0.0,
2017-18,20,2TM,NBA,C,17.0,0.0,122.0,0.429,3.7,1.0,0.429,0.214,0.167,0.19,0.0,0.429,0.5,0.111,0.571,0.5,,0.667,0.119,4.0,,0.0,0.0,
2017-18,20,SAC,NBA,C,16.0,0.0,118.0,0.415,7.3,1.0,0.415,0.22,0.171,0.195,0.0,0.415,0.471,0.111,0.571,0.5,,0.706,0.122,4.0,,0.0,0.0,
2017-18,20,POR,NBA,C,1.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,0.0,0.0,0.0,,0.0,0.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,39.0,0.0,477.0,0.514,4.6,0.986,0.382,0.34,0.16,0.104,0.014,0.521,0.655,0.429,0.478,0.4,0.0,0.581,0.174,22.0,0.0,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,1003.0,0.514,4.6,0.986,0.382,0.34,0.16,0.104,0.014,0.521,0.655,0.429,0.478,0.4,0.0,0.581,0.174,46.0,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAC (2 Yrs),SAC (2 Yrs),SAC (2 Yrs),SAC (2 Yrs),,38.0,0.0,473.0,0.51,6.9,0.986,0.378,0.343,0.161,0.105,0.014,0.518,0.648,0.429,0.478,0.4,0.0,0.589,0.175,22.0,0.0,0.0,0.0,
POR (1 Yr),POR (1 Yr),POR (1 Yr),POR (1 Yr),,1.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,0.0,0.0,0.0,,0.0,0.0,
