Season,Team,Lg,Salary
2019-20,New York Knicks,NBA,"$898,310"
2020-21,Philadelphia 76ers,NBA,"$1,517,981"
2020-21,Orlando Magic,NBA,"$148,530"
2021-22,Orlando Magic,NBA,< $Minimum
Career,(may be incomplete),,"$2,564,821"
