Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2019-20,21,NYK,NBA,SF,9.0,0.0,53.0,6.0,22.0,0.273,1.0,9.0,0.111,5.0,13.0,0.385,0.295,4.0,5.0,0.8,2.0,3.0,5.0,4.0,0.0,1.0,2.0,3.0,17.0,0.0,
2020-21,22,3TM,NBA,SF,13.0,0.0,249.0,35.0,83.0,0.422,11.0,28.0,0.393,24.0,55.0,0.436,0.488,10.0,14.0,0.714,11.0,34.0,45.0,17.0,4.0,3.0,12.0,22.0,91.0,0.0,
2020-21,22,NYK,NBA,SF,4.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,
2020-21,22,PHI,NBA,SF,1.0,0.0,8.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-21,22,ORL,NBA,SF,8.0,0.0,234.0,35.0,79.0,0.443,11.0,27.0,0.407,24.0,52.0,0.462,0.513,8.0,12.0,0.667,10.0,31.0,41.0,16.0,4.0,3.0,11.0,22.0,89.0,0.0,
2021-22,23,ORL,NBA,SF,42.0,1.0,536.0,81.0,188.0,0.431,27.0,87.0,0.31,54.0,101.0,0.535,0.503,21.0,32.0,0.656,23.0,49.0,72.0,37.0,10.0,3.0,17.0,48.0,210.0,0.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,64.0,1.0,838.0,122.0,293.0,0.416,39.0,124.0,0.315,83.0,169.0,0.491,0.483,35.0,51.0,0.686,36.0,86.0,122.0,58.0,14.0,7.0,31.0,73.0,318.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,1.0,1074.0,156.0,375.0,0.416,50.0,159.0,0.315,106.0,217.0,0.491,0.483,45.0,65.0,0.686,46.0,110.0,156.0,74.0,18.0,9.0,40.0,94.0,407.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORL (2 Yrs),ORL (2 Yrs),ORL (2 Yrs),ORL (2 Yrs),,50.0,1.0,770.0,116.0,267.0,0.434,38.0,114.0,0.333,78.0,153.0,0.51,0.506,29.0,44.0,0.659,33.0,80.0,113.0,53.0,14.0,6.0,28.0,70.0,299.0,0.0,
NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),,13.0,0.0,60.0,6.0,23.0,0.261,1.0,9.0,0.111,5.0,14.0,0.357,0.283,6.0,7.0,0.857,3.0,4.0,7.0,5.0,0.0,1.0,3.0,3.0,19.0,0.0,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,1.0,0.0,8.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
