"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2011-12,22,WAS,NBA,SF,66,51,1431,0,0,93,7,0,-4.8,2.3,13,9,92,11,16,10,105,4,13,
2012-13,23,WAS,NBA,PF,57,11,924,0,0,12,87,2,-4.3,-1.7,15,11,58,13,32,4,87,9,13,
2013-14,24,WAS,NBA,SF,25,0,250,0,0,49,51,0,-12.9,-15.1,2,4,11,4,14,3,12,3,5,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,148,62,2605,0,0,60,40,1,-5.4,-0.8,30,24,161,28,62,17,204,16,31,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,34,1443,0,0,60,40,1,-5.4,-0.8,17,13,89,16,34,9,113,9,17,
