"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2004-05,22,CHI,NBA,EC1,WAS,L (2-4),6.0,25.2,14.5,2.7,2.5,0.8,0.3,30.0,74.0,0.405,7.0,22.0,0.318,23.0,52.0,0.442,0.453,20.0,25.0,0.8,6.0,10.0,16.0,15.0,5.0,2.0,13.0,18.0,87.0,
2005-06,23,CHI,NBA,EC1,MIA,L (2-4),6.0,40.8,21.0,3.3,3.0,1.0,0.0,43.0,106.0,0.406,15.0,41.0,0.366,28.0,65.0,0.431,0.476,25.0,37.0,0.676,5.0,15.0,20.0,18.0,6.0,0.0,17.0,12.0,126.0,
2006-07,24,CHI,NBA,EC1,MIA,W (4-0),4.0,42.5,25.5,5.3,5.5,1.3,0.3,31.0,70.0,0.443,10.0,25.0,0.4,21.0,45.0,0.467,0.514,30.0,35.0,0.857,5.0,16.0,21.0,22.0,5.0,1.0,19.0,11.0,102.0,
2006-07,24,CHI,NBA,ECS,DET,L (2-4),6.0,37.5,17.0,2.8,2.7,0.7,0.0,30.0,77.0,0.39,14.0,30.0,0.467,16.0,47.0,0.34,0.481,28.0,28.0,1.0,4.0,13.0,17.0,16.0,4.0,0.0,15.0,23.0,102.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09,26,CHI,NBA,EC1,BOS,L (3-4),7.0,43.4,24.3,2.9,3.0,0.4,0.1,52.0,134.0,0.388,17.0,46.0,0.37,35.0,88.0,0.398,0.451,49.0,56.0,0.875,3.0,17.0,20.0,21.0,3.0,1.0,8.0,22.0,170.0,
4 Yrs (5 Series),4 Yrs (5 Series),4 Yrs (5 Series),4 Yrs (5 Series),4 Yrs (5 Series),4 Yrs (5 Series),1-4,29.0,37.8,20.2,3.2,3.2,0.8,0.1,186.0,461.0,0.403,63.0,164.0,0.384,123.0,297.0,0.414,0.472,152.0,181.0,0.84,23.0,71.0,94.0,92.0,23.0,4.0,72.0,86.0,587.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),1-3,23.0,37.8,21.1,3.3,3.3,0.8,0.2,156.0,384.0,0.406,49.0,134.0,0.366,107.0,250.0,0.428,0.47,124.0,153.0,0.81,19.0,58.0,77.0,76.0,19.0,4.0,57.0,63.0,485.0,
ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),0-1,6.0,37.5,17.0,2.8,2.7,0.7,0.0,30.0,77.0,0.39,14.0,30.0,0.467,16.0,47.0,0.34,0.481,28.0,28.0,1.0,4.0,13.0,17.0,16.0,4.0,0.0,15.0,23.0,102.0,
