"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2004-05,21,CHI,NBA,SG,82.0,3.0,2002.0,0.411,0.414,0.405,0.474,0.863,0.526,0.256,0.313,92.0,88.0,114.0,98.0,114.0,99.0,79.0,160.0,-16.7,-8.9,"ROY-2,6MOY-1"
2005-06,22,CHI,NBA,SG,80.0,47.0,2482.0,0.422,0.416,0.435,0.494,0.787,0.531,0.233,0.332,93.0,87.0,121.0,101.0,106.0,99.0,70.0,164.0,9.1,-11.3,
2006-07,23,CHI,NBA,SG,82.0,51.0,2704.0,0.455,0.471,0.413,0.513,0.864,0.572,0.329,0.28,99.0,97.0,115.0,103.0,115.0,106.0,101.0,132.0,44.7,94.4,
2007-08,24,CHI,NBA,SG,72.0,27.0,2291.0,0.434,0.445,0.41,0.5,0.908,0.558,0.274,0.324,95.0,92.0,113.0,101.0,120.0,103.0,90.0,146.0,6.5,41.7,6MOY-5
2008-09,25,CHI,NBA,SG,82.0,76.0,2999.0,0.455,0.476,0.41,0.521,0.864,0.573,0.29,0.321,99.0,98.0,112.0,104.0,112.0,105.0,95.0,143.0,54.5,84.3,
2009-10,26,DET,NBA,SG,62.0,17.0,1730.0,0.416,0.465,0.321,0.47,0.861,0.534,0.329,0.335,90.0,94.0,90.0,94.0,113.0,98.0,110.0,151.0,-43.0,-13.9,
2010-11,27,DET,NBA,SG,82.0,27.0,2131.0,0.44,0.46,0.402,0.51,0.85,0.548,0.208,0.345,96.0,94.0,112.0,102.0,111.0,101.0,69.0,156.0,17.5,11.0,
2011-12,28,DET,NBA,SG,52.0,21.0,1398.0,0.442,0.446,0.429,0.501,0.86,0.549,0.257,0.277,99.0,94.0,123.0,103.0,114.0,104.0,93.0,123.0,14.5,26.2,
2012-13,29,CHA,NBA,SG,75.0,0.0,1560.0,0.408,0.421,0.387,0.482,0.843,0.515,0.167,0.384,90.0,87.0,108.0,97.0,112.0,96.0,62.0,158.0,-21.6,-32.4,
2013-14,30,CHA,NBA,SG,19.0,0.0,279.0,0.343,0.367,0.276,0.38,0.81,0.422,0.194,0.269,75.0,75.0,77.0,76.0,107.0,78.0,68.0,103.0,-26.2,-27.8,
2014-15,31,ORL,NBA,SG,56.0,0.0,790.0,0.437,0.475,0.361,0.497,0.836,0.538,0.227,0.329,97.0,98.0,103.0,100.0,111.0,101.0,83.0,123.0,0.4,2.3,
11 Yrs,11 Yrs,11 Yrs,11 Yrs,,744.0,269.0,20366.0,0.432,0.447,0.401,0.497,0.857,0.546,0.263,0.321,95.0,93.0,112.0,100.0,113.0,102.0,85.0,147.0,39.7,165.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,
CHI (5 Yrs),CHI (5 Yrs),CHI (5 Yrs),CHI (5 Yrs),,398.0,204.0,12478.0,0.437,0.447,0.415,0.502,0.859,0.554,0.279,0.313,96.0,93.0,115.0,102.0,114.0,103.0,88.0,148.0,98.1,200.2,
DET (3 Yrs),DET (3 Yrs),DET (3 Yrs),DET (3 Yrs),,196.0,65.0,5259.0,0.432,0.458,0.379,0.493,0.857,0.543,0.263,0.324,95.0,94.0,107.0,99.0,113.0,101.0,90.0,145.0,-11.0,23.3,
CHA (2 Yrs),CHA (2 Yrs),CHA (2 Yrs),CHA (2 Yrs),,94.0,0.0,1839.0,0.4,0.413,0.377,0.469,0.838,0.503,0.171,0.37,88.0,85.0,105.0,94.0,111.0,94.0,63.0,151.0,-47.8,-60.2,
ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),,56.0,0.0,790.0,0.437,0.475,0.361,0.497,0.836,0.538,0.227,0.329,97.0,98.0,103.0,100.0,111.0,101.0,83.0,123.0,0.4,2.3,
