Season,Team,Lg,Salary
2012-13,Houston Rockets,NBA,"$1,485,000"
2013-14,Houston Rockets,NBA,"$1,551,840"
2014-15,Houston Rockets,NBA,"$1,618,680"
2015-16,Houston Rockets,NBA,"$2,489,530"
2016-17,New Orleans Pelicans,NBA,"$1,050,961"
2016-17,Milwaukee Bucks,NBA,"$236,457"
2018-19,Houston Rockets,NBA,"$198,580"
Career,(may be incomplete),,"$8,631,048"
