"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2004-05,20,BOS,NBA,EC1,IND,L (3-4),6,4.5,1.5,1.0,0.0,0.0,0.5,4,5,.800,0,0,,4,5,.800,.800,1,3,.333,3,3,6,0,0,3,3,7,9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08,23,BOS,NBA,EC1,ATL,W (4-3),7,24.1,7.6,6.4,0.3,0.6,1.7,18,30,.600,0,1,.000,18,29,.621,.600,17,19,.895,15,30,45,2,4,12,5,22,53,
2007-08,23,BOS,NBA,ECS,CLE,W (4-3),7,25.1,5.0,5.0,0.9,0.4,1.1,12,26,.462,0,0,,12,26,.462,.462,11,22,.500,12,23,35,6,3,8,15,25,35,
2007-08,23,BOS,NBA,ECF,DET,W (4-2),6,32.2,9.3,9.2,0.5,0.8,1.2,24,36,.667,0,0,,24,36,.667,.667,8,12,.667,17,38,55,3,5,7,5,23,56,
2007-08,23,BOS,NBA,FIN,LAL,W (4-2),5,18.4,4.0,3.6,0.4,0.6,1.0,8,14,.571,0,0,,8,14,.571,.571,4,6,.667,8,10,18,2,3,5,6,21,20,
2008-09,24,BOS,NBA,EC1,CHI,W (4-3),7,37.9,13.3,11.6,1.3,0.6,3.0,40,64,.625,0,0,,40,64,.625,.625,13,22,.591,29,52,81,9,4,21,18,23,93,
2008-09,24,BOS,NBA,ECS,ORL,L (3-4),7,35.3,10.4,11.6,1.6,0.3,2.3,33,63,.524,0,1,.000,33,62,.532,.524,7,8,.875,22,59,81,11,2,16,15,28,73,
2009-10,25,BOS,NBA,EC1,MIA,W (4-1),5,27.4,5.8,7.6,1.2,0.2,2.2,13,28,.464,0,0,,13,28,.464,.464,3,6,.500,10,28,38,6,1,11,16,13,29,
2009-10,25,BOS,NBA,ECS,CLE,W (4-2),6,26.2,6.7,7.0,0.7,0.2,2.3,14,22,.636,0,0,,14,22,.636,.636,12,22,.545,11,31,42,4,1,14,6,25,40,
2009-10,25,BOS,NBA,ECF,ORL,W (4-2),6,23.3,4.5,4.7,1.0,1.0,1.2,10,25,.400,0,1,.000,10,24,.417,.400,7,10,.700,6,22,28,6,6,7,13,25,27,
2009-10,25,BOS,NBA,FIN,LAL,L (3-4),6,23.5,5.8,5.8,1.0,0.2,0.0,12,21,.571,0,0,,12,21,.571,.571,11,17,.647,14,21,35,6,1,0,8,16,35,
2010-11,26,OKC,NBA,WC1,DEN,W (4-1),5,25.8,5.4,6.6,0.2,0.2,0.6,10,24,.417,0,0,,10,24,.417,.417,7,13,.538,11,22,33,1,1,3,7,19,27,
2010-11,26,OKC,NBA,WCS,MEM,W (4-3),7,30.6,4.1,6.4,0.7,0.3,0.7,11,25,.440,0,0,,11,25,.440,.440,7,13,.538,19,26,45,5,2,5,12,27,29,
2010-11,26,OKC,NBA,WCF,DAL,L (1-4),5,27.2,4.2,5.0,1.4,0.2,1.0,8,15,.533,0,0,,8,15,.533,.533,5,7,.714,7,18,25,7,1,5,8,11,21,
