Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2004-05,20,BOS,NBA,C,6.0,0.0,28.0,12.0,0.712,0.0,0.6,13.3,13.2,13.2,0.0,0.0,9.8,32.2,16.3,0.0,0.1,0.0,0.078,-3.6,2.6,-1.1,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08,23,BOS,NBA,C,25.0,25.0,631.0,13.1,0.621,0.009,0.557,10.5,19.8,15.2,3.4,1.3,4.4,19.0,12.4,0.7,1.2,1.9,0.145,-1.6,2.2,0.6,0.4,
2008-09,24,BOS,NBA,C,14.0,14.0,512.0,16.4,0.592,0.008,0.236,11.6,26.3,18.8,6.5,0.6,6.0,19.1,15.7,0.5,0.8,1.3,0.122,-0.4,1.9,1.5,0.4,
2009-10,25,BOS,NBA,C,23.0,23.0,575.0,9.5,0.545,0.01,0.573,9.0,21.1,15.2,6.1,0.8,4.9,26.3,13.6,-0.3,1.2,0.9,0.076,-3.7,1.7,-2.0,0.0,
2010-11,26,OKC,NBA,C,17.0,17.0,479.0,6.1,0.49,0.0,0.516,9.1,15.4,12.4,4.2,0.4,2.1,25.6,10.0,-0.1,0.3,0.2,0.017,-3.7,-0.3,-4.1,-0.2,
2011-12,27,OKC,NBA,C,20.0,20.0,517.0,8.0,0.47,0.0,0.281,8.2,20.3,14.4,3.6,0.7,4.0,22.5,11.7,-0.1,0.3,0.1,0.014,-3.3,0.1,-3.2,-0.2,
2012-13,28,OKC,NBA,C,11.0,11.0,210.0,-0.6,0.302,0.026,0.105,8.1,13.8,11.0,5.0,2.0,2.1,36.6,13.7,-0.7,0.3,-0.5,-0.11,-8.8,0.3,-8.5,-0.3,
2013-14,29,OKC,NBA,C,19.0,19.0,384.0,6.6,0.581,0.0,0.333,10.3,19.3,15.0,5.4,0.5,1.2,32.6,9.1,0.0,0.3,0.4,0.044,-3.9,0.7,-3.2,-0.1,
2014-15,30,CLE,NBA,C,8.0,0.0,33.0,3.8,0.403,0.0,1.25,6.8,23.0,15.0,0.0,0.0,7.7,24.4,22.5,-0.1,0.1,-0.1,-0.085,-10.2,-0.2,-10.4,-0.1,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,143.0,129.0,3369.0,9.5,0.54,0.007,0.405,9.7,20.0,14.9,4.7,0.8,3.9,24.3,12.5,-0.2,4.5,4.3,0.061,-3.1,1.1,-2.1,-0.1,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,74.0,1932.0,9.5,0.54,0.007,0.405,9.7,20.0,14.9,4.7,0.8,3.9,24.3,12.5,-0.1,2.6,2.5,0.061,-3.1,1.1,-2.1,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOS (4 Yrs),BOS (4 Yrs),BOS (4 Yrs),BOS (4 Yrs),,68.0,62.0,1746.0,12.9,0.589,0.009,0.44,10.4,22.0,16.3,5.2,0.9,5.1,21.6,13.8,0.9,3.3,4.2,0.115,-2.0,1.9,0.0,0.8,
OKC (4 Yrs),OKC (4 Yrs),OKC (4 Yrs),OKC (4 Yrs),,67.0,67.0,1590.0,5.9,0.472,0.004,0.326,9.0,17.7,13.5,4.4,0.8,2.5,27.8,10.8,-1.0,1.2,0.2,0.006,-4.3,0.1,-4.2,-0.9,
CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),,8.0,0.0,33.0,3.8,0.403,0.0,1.25,6.8,23.0,15.0,0.0,0.0,7.7,24.4,22.5,-0.1,0.1,-0.1,-0.085,-10.2,-0.2,-10.4,-0.1,
