"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2005-06,20,SEA,NBA,C,68.0,41.0,1282.0,0.51,0.51,,0.51,0.627,0.53,0.25,0.0,112.0,107.0,,104.0,84.0,99.0,75.0,0.0,12.0,-3.7,
2006-07,21,SEA,NBA,C,81.0,13.0,1510.0,0.516,0.516,,0.516,0.649,0.532,0.176,0.0,113.0,106.0,,104.0,86.0,98.0,54.0,0.0,17.2,-9.0,
2007-08,22,SEA,NBA,C,72.0,28.0,1310.0,0.419,0.42,0.0,0.419,0.736,0.453,0.198,0.002,92.0,87.0,0.0,84.0,97.0,84.0,65.0,1.0,-68.7,-83.7,
2008-09,23,2TM,NBA,C,49.0,22.0,559.0,0.415,0.42,0.0,0.415,0.552,0.429,0.165,0.011,90.0,86.0,0.0,83.0,72.0,79.0,54.0,5.0,-30.0,-43.5,
2008-09,23,OKC,NBA,C,22.0,12.0,342.0,0.407,0.411,0.0,0.407,0.667,0.426,0.133,0.009,89.0,85.0,0.0,81.0,86.0,78.0,43.0,4.0,-21.0,-28.2,
2008-09,23,DEN,NBA,C,27.0,10.0,217.0,0.429,0.435,0.0,0.429,0.429,0.434,0.222,0.016,93.0,90.0,0.0,86.0,56.0,80.0,73.0,7.0,-9.0,-15.3,
2009-10,24,DEN,NBA,C,36.0,16.0,436.0,0.535,0.54,0.0,0.535,0.667,0.553,0.208,0.01,116.0,110.0,0.0,107.0,88.0,102.0,69.0,4.0,6.9,2.3,
2010-11,25,NJN,NBA,C,77.0,1.0,893.0,0.445,0.451,0.0,0.445,0.536,0.452,0.097,0.014,97.0,93.0,0.0,89.0,70.0,83.0,32.0,6.0,-31.0,-54.4,
2011-12,26,NJN,NBA,C,59.0,10.0,920.0,0.419,0.417,1.0,0.421,0.838,0.452,0.142,0.004,94.0,87.0,287.0,86.0,111.0,86.0,52.0,2.0,-34.4,-41.3,
2012-13,27,ATL,NBA,C,31.0,8.0,352.0,0.436,0.443,0.25,0.441,0.917,0.468,0.109,0.036,96.0,92.0,70.0,89.0,122.0,88.0,40.0,15.0,-12.2,-15.3,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,473.0,139.0,7262.0,0.462,0.464,0.154,0.462,0.678,0.484,0.173,0.006,101.0,96.0,43.0,93.0,90.0,90.0,56.0,3.0,-140.2,-248.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,
OKC (4 Yrs),OKC (4 Yrs),OKC (4 Yrs),OKC (4 Yrs),,243.0,94.0,4444.0,0.472,0.473,0.0,0.472,0.673,0.495,0.197,0.002,103.0,98.0,0.0,95.0,89.0,92.0,62.0,1.0,-60.5,-124.6,
NJN (2 Yrs),NJN (2 Yrs),NJN (2 Yrs),NJN (2 Yrs),,136.0,11.0,1813.0,0.433,0.435,0.2,0.434,0.708,0.452,0.118,0.009,95.0,90.0,57.0,88.0,94.0,85.0,41.0,4.0,-65.4,-95.7,
DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),,63.0,26.0,653.0,0.494,0.5,0.0,0.494,0.571,0.507,0.213,0.012,107.0,102.0,0.0,99.0,75.0,93.0,71.0,5.0,-2.1,-13.0,
ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),,31.0,8.0,352.0,0.436,0.443,0.25,0.441,0.917,0.468,0.109,0.036,96.0,92.0,70.0,89.0,122.0,88.0,40.0,15.0,-12.2,-15.3,
