Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2015-16,23,TOR,NBA,PG,9.0,0.0,41.0,2.6,8.8,0.3,0.0,0.9,0.0,2.6,7.9,0.333,0.3,7.0,11.4,0.615,0.9,2.6,3.5,2.6,2.6,0.0,1.8,1.8,12.3,
2016-17,24,TOR,NBA,PG,9.0,0.0,92.0,3.5,6.7,0.529,0.8,2.3,0.333,2.7,4.3,0.636,0.588,2.0,2.7,0.714,1.6,3.5,5.1,5.1,1.6,0.4,2.0,1.6,9.8,
2017-18,25,TOR,NBA,PG,10.0,0.0,215.0,5.2,11.4,0.456,1.5,3.5,0.429,3.7,7.9,0.468,0.522,2.5,2.7,0.938,0.5,3.2,3.7,3.9,2.5,1.5,1.5,1.7,14.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-20,27,DAL,NBA,PG,4.0,0.0,53.0,4.1,6.8,0.6,0.7,1.4,0.5,3.4,5.4,0.625,0.65,2.0,3.4,0.6,0.7,1.4,2.0,4.8,3.4,0.0,3.4,1.4,10.9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,29,ATL,NBA,SG,5.0,0.0,137.0,3.9,7.6,0.517,1.3,3.4,0.385,2.6,4.2,0.625,0.603,1.6,2.4,0.667,2.9,3.4,6.3,3.7,1.1,0.3,1.3,0.5,10.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-24,31,MIA,NBA,PG,4.0,1.0,107.0,4.0,6.7,0.6,2.0,3.4,0.6,2.0,3.4,0.6,0.75,0.7,0.7,1.0,0.7,3.4,4.0,2.4,1.3,0.3,0.0,1.7,10.8,
2024-25,32,NYK,NBA,PG,6.0,0.0,48.0,1.5,6.8,0.222,0.7,4.5,0.167,0.7,2.3,0.333,0.278,1.5,1.5,1.0,0.7,0.7,1.5,3.7,2.3,0.7,0.7,0.0,5.2,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,47.0,1.0,693.0,4.1,8.5,0.479,1.2,3.1,0.407,2.8,5.4,0.519,0.552,2.1,2.8,0.759,1.2,3.0,4.2,3.7,2.0,0.7,1.4,1.3,11.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOR (3 Yrs),TOR (3 Yrs),TOR (3 Yrs),TOR (3 Yrs),,28.0,0.0,348.0,4.4,9.8,0.453,1.1,2.9,0.393,3.3,6.9,0.478,0.511,2.9,3.7,0.778,0.8,3.2,4.0,4.0,2.3,1.0,1.7,1.7,12.9,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,6.0,0.0,48.0,1.5,6.8,0.222,0.7,4.5,0.167,0.7,2.3,0.333,0.278,1.5,1.5,1.0,0.7,0.7,1.5,3.7,2.3,0.7,0.7,0.0,5.2,
ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),,5.0,0.0,137.0,3.9,7.6,0.517,1.3,3.4,0.385,2.6,4.2,0.625,0.603,1.6,2.4,0.667,2.9,3.4,6.3,3.7,1.1,0.3,1.3,0.5,10.8,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,4.0,0.0,53.0,4.1,6.8,0.6,0.7,1.4,0.5,3.4,5.4,0.625,0.65,2.0,3.4,0.6,0.7,1.4,2.0,4.8,3.4,0.0,3.4,1.4,10.9,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,4.0,1.0,107.0,4.0,6.7,0.6,2.0,3.4,0.6,2.0,3.4,0.6,0.75,0.7,0.7,1.0,0.7,3.4,4.0,2.4,1.3,0.3,0.0,1.7,10.8,
