Season,Team,Lg,Salary
2019-20,Sacramento Kings,NBA,"$898,310"
2020-21,Sacramento Kings,NBA,"$1,517,981"
2021-22,New Orleans Pelicans,NBA,"$95,930"
2021-22,Utah Jazz,NBA,< $Minimum
Career,(may be incomplete),,"$2,512,221"
