"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
2007-08,20.0,LSU,31,1043,212,486,90,239,94,115,63,174,42,43,10,68,62,608,0.436,0.377,0.817,33.6,19.6,5.6,1.4
2008-09,21.0,LSU,35,1116,256,542,78,201,149,200,71,192,75,56,13,64,72,739,0.472,0.388,0.745,31.9,21.1,5.5,2.1
Career,,,66,2159,468,1028,168,440,243,315,134,366,117,99,23,132,134,1347,0.455,0.382,0.771,32.7,20.4,5.5,1.8
