"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Unnamed: 19_level_0', 'Shoot')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 23_level_0', 'Awards')"
2003-04,24,MIN,NBA,SG,18,18,472,0,92,8,0,0,-5.0,-10.8,4,8,13,1,7,61,2,5,
1 Yr,1 Yr,1 Yr,1 Yr,,18,18,472,0,92,8,0,0,-5.0,-10.8,4,8,13,1,7,61,2,5,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,82,2150,0,92,8,0,0,-5.0,-10.8,18,36,59,5,32,278,9,23,
