Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2003-04,24,MIN,NBA,SG,18,18,472,62,119,0.521,1,2,0.5,61,117,0.521,0.525,13,16,0.813,21,23,44,27,10,7,16,42,138,0,
1 Yr,1 Yr,1 Yr,1 Yr,,18,18,472,62,119,0.521,1,2,0.5,61,117,0.521,0.525,13,16,0.813,21,23,44,27,10,7,16,42,138,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,82,2150,282,542,0.521,5,9,0.5,278,533,0.521,0.525,59,73,0.813,96,105,200,123,46,32,73,191,629,0,
