Highlight,Unnamed: 1,In Stathead
"Career high, Points",8.0,View full stats from top 20 games
"Career high, Rebounds",4.0,View full stats from top 20 games
"Career high, Assists",9.0,View full stats from top 20 games
"Career high, Steals",3.0,View full stats from top 20 games
"Career high, Blocks",1.0,View full stats from top 20 games
"Career high, Game Score",9.7,View full stats from top 20 games
