Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2011-12,25,MEM,NBA,SF,7.0,7.0,279.0,14.6,0.505,0.167,0.351,4.2,16.3,10.1,7.2,1.8,0.6,13.8,25.3,0.2,0.3,0.5,0.085,0.5,0.1,0.6,0.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,31,SAS,NBA,PF,5.0,4.0,160.0,11.3,0.442,0.277,0.138,5.9,14.4,9.9,12.3,2.6,0.5,8.0,21.4,-0.1,0.1,0.0,-0.012,-1.8,-0.1,-1.9,0.0,
2018-19,32,SAS,NBA,PF,7.0,0.0,179.0,15.4,0.503,0.271,0.243,7.9,22.1,15.0,10.1,0.9,2.2,11.4,22.7,0.1,0.1,0.2,0.052,0.9,-0.5,0.3,0.1,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,19.0,11.0,618.0,14.0,0.489,0.225,0.265,5.7,17.5,11.5,9.4,1.7,1.1,11.7,23.6,0.1,0.5,0.6,0.05,0.0,-0.1,-0.1,0.3,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,47.0,2667.0,14.0,0.489,0.225,0.265,5.7,17.5,11.5,9.4,1.7,1.1,11.7,23.6,0.6,2.2,2.8,0.05,0.0,-0.1,-0.1,1.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAS (2 Yrs),SAS (2 Yrs),SAS (2 Yrs),SAS (2 Yrs),,12.0,4.0,339.0,13.5,0.475,0.274,0.193,7.0,18.5,12.6,11.1,1.7,1.4,9.8,22.1,0.0,0.2,0.2,0.022,-0.4,-0.3,-0.7,0.1,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,7.0,7.0,279.0,14.6,0.505,0.167,0.351,4.2,16.3,10.1,7.2,1.8,0.6,13.8,25.3,0.2,0.3,0.5,0.085,0.5,0.1,0.6,0.2,
