"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2017-18,23,GSW,NBA,WC1,SAS,W (4-1),3.0,3.7,1.0,0.7,0.3,0.0,0.0,1.0,3.0,0.333,0.0,0.0,,1.0,3.0,0.333,0.333,1.0,2.0,0.5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,
2017-18,23,GSW,NBA,WCS,NOP,W (4-1),4.0,5.8,0.8,1.5,1.3,0.5,0.5,1.0,4.0,0.25,0.0,0.0,,1.0,4.0,0.25,0.25,1.0,2.0,0.5,1.0,5.0,6.0,5.0,2.0,2.0,0.0,2.0,3.0,
2017-18,23,GSW,NBA,WCF,HOU,W (4-3),6.0,14.2,2.0,4.3,0.8,0.5,0.8,5.0,11.0,0.455,0.0,0.0,,5.0,11.0,0.455,0.455,2.0,4.0,0.5,9.0,17.0,26.0,5.0,3.0,5.0,6.0,11.0,12.0,
2017-18,23,GSW,NBA,FIN,CLE,W (4-0),4.0,13.5,5.8,3.3,1.0,0.3,0.5,10.0,14.0,0.714,0.0,1.0,0.0,10.0,13.0,0.769,0.714,3.0,6.0,0.5,4.0,9.0,13.0,4.0,1.0,2.0,0.0,4.0,23.0,
2018-19,24,GSW,NBA,WC1,LAC,W (4-2),4.0,3.8,1.0,0.8,0.3,0.3,0.3,2.0,6.0,0.333,0.0,0.0,,2.0,6.0,0.333,0.333,0.0,0.0,,1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,4.0,
2018-19,24,GSW,NBA,WCS,HOU,W (4-2),3.0,3.7,1.3,0.7,0.3,0.0,0.7,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,4.0,
2018-19,24,GSW,NBA,WCF,POR,W (4-0),4.0,13.5,6.8,2.3,2.0,0.8,0.5,11.0,19.0,0.579,0.0,0.0,,11.0,19.0,0.579,0.579,5.0,8.0,0.625,3.0,6.0,9.0,8.0,3.0,2.0,2.0,8.0,27.0,
2018-19,24,GSW,NBA,FIN,TOR,L (2-4),4.0,6.3,1.5,1.3,0.3,0.0,0.5,3.0,4.0,0.75,0.0,0.0,,3.0,4.0,0.75,0.75,0.0,0.0,,2.0,3.0,5.0,1.0,0.0,2.0,0.0,2.0,6.0,
2 Yrs (8 Series),2 Yrs (8 Series),2 Yrs (8 Series),2 Yrs (8 Series),2 Yrs (8 Series),2 Yrs (8 Series),7-1,32.0,8.7,2.6,2.1,0.8,0.3,0.5,34.0,63.0,0.54,0.0,1.0,0.0,34.0,62.0,0.548,0.54,14.0,24.0,0.583,22.0,44.0,66.0,26.0,10.0,16.0,8.0,31.0,82.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),2-0,7.0,3.7,1.0,0.7,0.3,0.1,0.1,3.0,9.0,0.333,0.0,0.0,,3.0,9.0,0.333,0.333,1.0,2.0,0.5,2.0,3.0,5.0,2.0,1.0,1.0,0.0,2.0,7.0,
WCS (2 Series),WCS (2 Series),WCS (2 Series),WCS (2 Series),WCS (2 Series),WCS (2 Series),2-0,7.0,4.9,1.0,1.1,0.9,0.3,0.6,2.0,6.0,0.333,0.0,0.0,,2.0,6.0,0.333,0.333,3.0,4.0,0.75,2.0,6.0,8.0,6.0,2.0,4.0,0.0,4.0,7.0,
WCF (2 Series),WCF (2 Series),WCF (2 Series),WCF (2 Series),WCF (2 Series),WCF (2 Series),2-0,10.0,13.9,3.9,3.5,1.3,0.6,0.7,16.0,30.0,0.533,0.0,0.0,,16.0,30.0,0.533,0.533,7.0,12.0,0.583,12.0,23.0,35.0,13.0,6.0,7.0,8.0,19.0,39.0,
FIN (2 Series),FIN (2 Series),FIN (2 Series),FIN (2 Series),FIN (2 Series),FIN (2 Series),1-1,8.0,9.9,3.6,2.3,0.6,0.1,0.5,13.0,18.0,0.722,0.0,1.0,0.0,13.0,17.0,0.765,0.722,3.0,6.0,0.5,6.0,12.0,18.0,5.0,1.0,4.0,0.0,6.0,29.0,
