Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2016-17,24,2TM,NBA,SG,82.0,55.0,1888.0,327.0,767.0,0.426,148.0,379.0,0.391,179.0,388.0,0.461,0.523,64.0,76.0,0.842,35.0,234.0,269.0,121.0,38.0,9.0,101.0,115.0,866.0,0.0,ROY-4
2016-17,24,NOP,NBA,SG,57.0,37.0,1161.0,185.0,471.0,0.393,89.0,241.0,0.369,96.0,230.0,0.417,0.487,29.0,33.0,0.879,19.0,147.0,166.0,77.0,18.0,7.0,48.0,81.0,488.0,0.0,
2016-17,24,SAC,NBA,SG,25.0,18.0,727.0,142.0,296.0,0.48,59.0,138.0,0.428,83.0,158.0,0.525,0.579,35.0,43.0,0.814,16.0,87.0,103.0,44.0,20.0,2.0,53.0,34.0,378.0,0.0,
2017-18,25,SAC,NBA,SG,80.0,13.0,2024.0,416.0,933.0,0.446,176.0,408.0,0.431,240.0,525.0,0.457,0.54,71.0,81.0,0.877,55.0,252.0,307.0,155.0,85.0,22.0,124.0,148.0,1079.0,0.0,
2018-19,26,SAC,NBA,SG,82.0,82.0,2615.0,623.0,1360.0,0.458,278.0,651.0,0.427,345.0,709.0,0.487,0.56,171.0,193.0,0.886,106.0,306.0,412.0,205.0,58.0,33.0,146.0,202.0,1695.0,0.0,
2019-20,27,SAC,NBA,SG,72.0,44.0,2216.0,498.0,1162.0,0.429,271.0,688.0,0.394,227.0,474.0,0.479,0.545,115.0,136.0,0.846,57.0,271.0,328.0,213.0,66.0,17.0,168.0,165.0,1382.0,0.0,
2020-21,28,SAC,NBA,SG,71.0,71.0,2433.0,403.0,992.0,0.406,282.0,721.0,0.391,121.0,271.0,0.446,0.548,88.0,104.0,0.846,29.0,305.0,334.0,257.0,63.0,30.0,130.0,175.0,1176.0,0.0,
2021-22,29,2TM,NBA,SG,81.0,32.0,2499.0,446.0,1098.0,0.406,262.0,716.0,0.366,184.0,382.0,0.482,0.526,111.0,127.0,0.874,66.0,287.0,353.0,229.0,73.0,25.0,153.0,184.0,1265.0,0.0,
2021-22,29,SAC,NBA,SG,55.0,6.0,1574.0,265.0,693.0,0.382,182.0,495.0,0.368,83.0,198.0,0.419,0.514,80.0,92.0,0.87,43.0,178.0,221.0,105.0,48.0,15.0,90.0,113.0,792.0,0.0,
2021-22,29,IND,NBA,SG,26.0,26.0,925.0,181.0,405.0,0.447,80.0,221.0,0.362,101.0,184.0,0.549,0.546,31.0,35.0,0.886,23.0,109.0,132.0,124.0,25.0,10.0,63.0,71.0,473.0,0.0,
2022-23,30,IND,NBA,SF,80.0,73.0,2482.0,475.0,1038.0,0.458,288.0,677.0,0.425,187.0,361.0,0.518,0.596,106.0,129.0,0.822,67.0,333.0,400.0,225.0,92.0,26.0,139.0,156.0,1344.0,0.0,
2023-24,31,2TM,NBA,SF,84.0,42.0,2160.0,371.0,850.0,0.436,219.0,568.0,0.386,152.0,282.0,0.539,0.565,52.0,59.0,0.881,61.0,208.0,269.0,236.0,70.0,42.0,103.0,169.0,1013.0,0.0,
2023-24,31,IND,NBA,SF,52.0,28.0,1336.0,229.0,517.0,0.443,137.0,357.0,0.384,92.0,160.0,0.575,0.575,28.0,33.0,0.848,34.0,133.0,167.0,139.0,43.0,31.0,62.0,103.0,623.0,0.0,
2023-24,31,PHI,NBA,SG,32.0,14.0,824.0,142.0,333.0,0.426,82.0,211.0,0.389,60.0,122.0,0.492,0.55,24.0,26.0,0.923,27.0,75.0,102.0,97.0,27.0,11.0,41.0,66.0,390.0,0.0,
2024-25,32,GSW,NBA,SG,82.0,22.0,1863.0,328.0,786.0,0.417,203.0,549.0,0.37,125.0,237.0,0.527,0.546,53.0,64.0,0.828,51.0,213.0,264.0,134.0,69.0,23.0,91.0,132.0,912.0,0.0,
2025-26,33,GSW,NBA,SG,17.0,0.0,298.0,45.0,110.0,0.409,22.0,72.0,0.306,23.0,38.0,0.605,0.509,12.0,13.0,0.923,5.0,25.0,30.0,27.0,15.0,0.0,20.0,23.0,124.0,0.0,
10 Yrs,10 Yrs,10 Yrs,10 Yrs,,731.0,434.0,20478.0,3932.0,9096.0,0.432,2149.0,5429.0,0.396,1783.0,3667.0,0.486,0.55,843.0,982.0,0.858,532.0,2434.0,2966.0,1802.0,629.0,227.0,1175.0,1469.0,10856.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,49.0,2297.0,441.0,1020.0,0.432,241.0,609.0,0.396,200.0,411.0,0.486,0.55,95.0,110.0,0.858,60.0,273.0,333.0,202.0,71.0,25.0,132.0,165.0,1218.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAC (6 Yrs),SAC (6 Yrs),SAC (6 Yrs),SAC (6 Yrs),,385.0,234.0,11589.0,2347.0,5436.0,0.432,1248.0,3101.0,0.402,1099.0,2335.0,0.471,0.547,560.0,649.0,0.863,306.0,1399.0,1705.0,979.0,340.0,119.0,711.0,837.0,6502.0,0.0,
IND (3 Yrs),IND (3 Yrs),IND (3 Yrs),IND (3 Yrs),,158.0,127.0,4743.0,885.0,1960.0,0.452,505.0,1255.0,0.402,380.0,705.0,0.539,0.58,165.0,197.0,0.838,124.0,575.0,699.0,488.0,160.0,67.0,264.0,330.0,2440.0,0.0,
GSW (2 Yrs),GSW (2 Yrs),GSW (2 Yrs),GSW (2 Yrs),,99.0,22.0,2161.0,373.0,896.0,0.416,225.0,621.0,0.362,148.0,275.0,0.538,0.542,65.0,77.0,0.844,56.0,238.0,294.0,161.0,84.0,23.0,111.0,155.0,1036.0,0.0,
NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),,57.0,37.0,1161.0,185.0,471.0,0.393,89.0,241.0,0.369,96.0,230.0,0.417,0.487,29.0,33.0,0.879,19.0,147.0,166.0,77.0,18.0,7.0,48.0,81.0,488.0,0.0,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,32.0,14.0,824.0,142.0,333.0,0.426,82.0,211.0,0.389,60.0,122.0,0.492,0.55,24.0,26.0,0.923,27.0,75.0,102.0,97.0,27.0,11.0,41.0,66.0,390.0,0.0,
