"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2008-09,20.0,OKC,NBA,46:56,13.0,32.0,3.0,6.0,13.0,26.0,20.0,22.0,8.0,8.0,12.0,12.0,5.0,2.0,9.0,5.0,34.0,27.6
2009-10,21.0,OKC,NBA,49:33,14.0,25.0,3.0,6.0,13.0,24.0,14.0,17.0,5.0,7.0,10.0,16.0,8.0,3.0,9.0,6.0,33.0,29.3
2010-11,22.0,OKC,NBA,47:41,14.0,32.0,4.0,5.0,14.0,31.0,17.0,18.0,6.0,10.0,15.0,14.0,6.0,3.0,8.0,6.0,43.0,40.5
2011-12,23.0,OKC,NBA,50:09,17.0,29.0,3.0,8.0,16.0,24.0,13.0,15.0,7.0,8.0,13.0,11.0,7.0,4.0,9.0,5.0,45.0,36.0
2012-13,24.0,OKC,NBA,48:06,15.0,29.0,5.0,8.0,15.0,27.0,15.0,17.0,6.0,11.0,13.0,14.0,7.0,2.0,8.0,5.0,38.0,33.8
2013-14,25.0,OKC,NBA,41:44,13.0,26.0,4.0,10.0,12.0,21.0,12.0,15.0,4.0,12.0,13.0,14.0,6.0,2.0,8.0,6.0,36.0,36.2
2014-15,26.0,OKC,NBA,44:27,21.0,43.0,5.0,15.0,16.0,31.0,19.0,22.0,5.0,12.0,15.0,17.0,6.0,2.0,10.0,6.0,54.0,45.4
2015-16,27.0,OKC,NBA,47:35,17.0,36.0,5.0,10.0,16.0,31.0,15.0,20.0,7.0,13.0,19.0,19.0,6.0,2.0,11.0,6.0,48.0,39.5
2016-17,28.0,OKC,NBA,45:19,21.0,44.0,8.0,16.0,18.0,34.0,17.0,20.0,6.0,17.0,18.0,22.0,4.0,2.0,11.0,5.0,58.0,45.6
2017-18,29.0,OKC,NBA,52:08,19.0,34.0,7.0,12.0,18.0,28.0,12.0,13.0,7.0,17.0,20.0,21.0,5.0,2.0,10.0,6.0,46.0,39.6
2018-19,30.0,OKC,NBA,49:35,18.0,30.0,6.0,13.0,14.0,26.0,11.0,14.0,5.0,17.0,20.0,24.0,6.0,2.0,10.0,6.0,44.0,39.5
2019-20,31.0,HOU,NBA,48:24,18.0,33.0,3.0,11.0,17.0,31.0,13.0,13.0,7.0,12.0,16.0,13.0,4.0,2.0,10.0,6.0,45.0,38.5
2020-21,32.0,WAS,NBA,44:15,17.0,32.0,5.0,11.0,14.0,24.0,9.0,15.0,5.0,18.0,21.0,24.0,4.0,4.0,9.0,6.0,42.0,38.4
2021-22,33.0,LAL,NBA,51:10,15.0,27.0,4.0,8.0,14.0,23.0,9.0,13.0,5.0,13.0,14.0,15.0,4.0,2.0,10.0,6.0,35.0,29.7
2022-23,34.0,TOT,NBA,40:03,13.0,23.0,5.0,7.0,11.0,17.0,8.0,13.0,6.0,14.0,14.0,15.0,5.0,4.0,7.0,6.0,36.0,34.6
2022-23,34.0,LAL,NBA,40:03,10.0,23.0,4.0,7.0,9.0,17.0,8.0,13.0,4.0,14.0,14.0,15.0,5.0,4.0,7.0,5.0,29.0,22.7
2022-23,34.0,LAC,NBA,39:47,13.0,19.0,5.0,6.0,11.0,15.0,7.0,10.0,6.0,8.0,12.0,14.0,5.0,2.0,7.0,6.0,36.0,34.6
2023-24,35.0,LAC,NBA,43:40,10.0,21.0,3.0,6.0,9.0,15.0,6.0,6.0,6.0,13.0,15.0,15.0,5.0,2.0,6.0,5.0,24.0,24.3
2024-25,36.0,DEN,NBA,42:12,11.0,25.0,4.0,10.0,10.0,15.0,10.0,10.0,7.0,10.0,14.0,16.0,5.0,2.0,9.0,6.0,30.0,27.9
2025-26,37.0,SAC,NBA,37:28,10.0,17.0,5.0,9.0,7.0,11.0,7.0,7.0,5.0,12.0,16.0,14.0,3.0,1.0,7.0,5.0,26.0,28.5
