0
2010-11 NBA 25.3 (10th)
2011-12 NBA 28.0 (3rd)
2012-13 NBA 27.6 (2nd)
2014-15 NBA 32.0 (1st)
2015-16 NBA 26.1 (10th)
2016-17 NBA 34.0 (1st)
2017-18 NBA 28.7 (1st)
2018-19 NBA 26.1 (15th)
2019-20 NBA 28.9 (5th)
Active 25.7 (7th)
Career 25.7 (17th)
Career NBA 25.7 (17th)
Career Playoffs 27.8 (9th)
Career NBA Playoffs 27.8 (9th)
