"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2003-04,19.0,DEN,NBA,39:13,9.0,20.0,2.0,5.0,7.0,17.0,7.0,10.0,2.0,8.0,10.0,4.0,2.0,0.0,7.0,6.0,24.0,17.8
2004-05,20.0,DEN,NBA,45:52,9.0,19.0,0.0,1.0,9.0,19.0,12.0,14.0,5.0,4.0,7.0,5.0,2.0,1.0,3.0,5.0,28.0,20.3
2005-06,21.0,DEN,NBA,44:58,9.0,26.0,0.0,2.0,9.0,25.0,12.0,19.0,4.0,8.0,11.0,4.0,2.0,1.0,4.0,6.0,25.0,14.8
2006-07,22.0,DEN,NBA,44:16,11.0,21.0,2.0,5.0,9.0,18.0,8.0,11.0,6.0,6.0,12.0,3.0,3.0,0.0,6.0,4.0,30.0,23.2
2007-08,23.0,DEN,NBA,39:09,11.0,26.0,1.0,4.0,11.0,25.0,8.0,10.0,7.0,7.0,12.0,3.0,2.0,1.0,3.0,6.0,30.0,22.0
2008-09,24.0,DEN,NBA,46:23,15.0,29.0,4.0,8.0,13.0,24.0,12.0,15.0,5.0,8.0,11.0,9.0,5.0,2.0,5.0,6.0,41.0,33.5
2009-10,25.0,DEN,NBA,46:08,18.0,26.0,4.0,5.0,16.0,24.0,14.0,15.0,6.0,9.0,12.0,5.0,4.0,2.0,9.0,6.0,42.0,35.6
2010-11,26.0,NYK,NBA,43:54,14.0,30.0,4.0,8.0,10.0,22.0,10.0,11.0,5.0,12.0,17.0,6.0,2.0,2.0,5.0,5.0,42.0,35.9
2011-12,27.0,NYK,NBA,44:33,15.0,31.0,2.0,5.0,14.0,26.0,10.0,14.0,6.0,8.0,10.0,4.0,2.0,1.0,5.0,5.0,41.0,29.3
2012-13,28.0,NYK,NBA,45:10,15.0,35.0,4.0,7.0,14.0,28.0,16.0,20.0,3.0,10.0,11.0,5.0,4.0,1.0,7.0,6.0,39.0,25.4
2017-18,33.0,OKC,NBA,37:55,6.0,18.0,2.0,9.0,5.0,12.0,3.0,4.0,2.0,9.0,9.0,2.0,3.0,2.0,3.0,3.0,17.0,12.8
2019-20,35.0,POR,NBA,42:06,9.0,20.0,3.0,6.0,7.0,17.0,6.0,7.0,1.0,10.0,10.0,5.0,4.0,1.0,5.0,5.0,27.0,14.9
2020-21,36.0,POR,NBA,30:29,6.0,12.0,4.0,9.0,4.0,6.0,3.0,4.0,1.0,5.0,5.0,4.0,1.0,1.0,2.0,5.0,18.0,14.2
Career,,,,46:23,18.0,35.0,4.0,9.0,16.0,28.0,16.0,20.0,7.0,12.0,17.0,9.0,5.0,2.0,9.0,6.0,42.0,35.9
,,,,,,,,,,,,,,,,,,,,,,
7 Seasons,,DEN,NBA,46:23,18.0,29.0,4.0,8.0,16.0,25.0,14.0,19.0,7.0,9.0,12.0,9.0,5.0,2.0,9.0,6.0,42.0,35.6
3 Seasons,,NYK,NBA,45:10,15.0,35.0,4.0,8.0,14.0,28.0,16.0,20.0,6.0,12.0,17.0,6.0,4.0,2.0,7.0,6.0,42.0,35.9
2 Seasons,,POR,NBA,42:06,9.0,20.0,4.0,9.0,7.0,17.0,6.0,7.0,1.0,10.0,10.0,5.0,4.0,1.0,5.0,5.0,27.0,14.9
1 Season,,OKC,NBA,37:55,6.0,18.0,2.0,9.0,5.0,12.0,3.0,4.0,2.0,9.0,9.0,2.0,3.0,2.0,3.0,3.0,17.0,12.8
