"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2001-02,21,NJN,NBA,SF,20.0,0.0,441.0,0.465,0.473,0.0,0.465,0.55,0.495,0.526,0.018,104.0,102.0,0.0,97.0,73.0,95.0,180.0,10.0,
2002-03,22,NJN,NBA,SF,20.0,20.0,711.0,0.476,0.482,0.0,0.476,0.718,0.523,0.368,0.013,108.0,104.0,0.0,100.0,95.0,101.0,122.0,7.0,
2003-04,23,NJN,NBA,SF,11.0,11.0,460.0,0.418,0.456,0.273,0.446,0.713,0.53,0.684,0.209,95.0,99.0,79.0,95.0,95.0,103.0,225.0,112.0,
2004-05,24,NJN,NBA,SF,4.0,1.0,140.0,0.4,0.45,0.2,0.42,0.677,0.495,0.62,0.2,89.0,96.0,56.0,87.0,90.0,93.0,191.0,102.0,
2005-06,25,NJN,NBA,SF,11.0,11.0,437.0,0.545,0.574,0.414,0.582,0.825,0.633,0.382,0.176,120.0,120.0,115.0,119.0,111.0,118.0,115.0,87.0,
2006-07,26,NJN,NBA,SF,12.0,12.0,489.0,0.482,0.531,0.325,0.521,0.924,0.599,0.393,0.238,105.0,109.0,91.0,105.0,123.0,111.0,120.0,112.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,29,SAS,NBA,SF,10.0,10.0,334.0,0.486,0.508,0.2,0.493,0.758,0.556,0.471,0.071,105.0,103.0,56.0,98.0,100.0,102.0,157.0,32.0,
2010-11,30,SAS,NBA,SF,6.0,6.0,176.0,0.387,0.429,0.353,0.484,0.818,0.544,0.355,0.548,84.0,88.0,98.0,97.0,107.0,100.0,118.0,247.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,32,GSW,NBA,SF,7.0,0.0,39.0,0.444,0.333,0.667,0.556,0.333,0.502,1.0,0.333,98.0,69.0,186.0,112.0,44.0,94.0,370.0,137.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,34,DAL,NBA,SF,4.0,2.0,51.0,0.357,0.333,0.375,0.464,1.0,0.504,0.143,0.571,80.0,69.0,107.0,94.0,133.0,94.0,52.0,213.0,
2015-16,35,CLE,NBA,SF,21.0,2.0,381.0,0.524,0.589,0.393,0.589,0.75,0.614,0.238,0.333,116.0,120.0,111.0,117.0,99.0,113.0,86.0,117.0,
2016-17,36,CLE,NBA,SF,14.0,0.0,179.0,0.421,0.579,0.263,0.487,0.643,0.547,0.737,0.5,92.0,115.0,74.0,95.0,83.0,99.0,272.0,158.0,
12 Yrs,12 Yrs,12 Yrs,12 Yrs,,140.0,75.0,3838.0,0.473,0.504,0.325,0.501,0.731,0.556,0.456,0.174,105.0,106.0,91.0,103.0,97.0,105.0,149.0,78.0,
,,,,,,,,,,,,,,,,,,,,,,,,
NJN (6 Yrs),NJN (6 Yrs),NJN (6 Yrs),NJN (6 Yrs),,78.0,55.0,2678.0,0.474,0.499,0.308,0.494,0.738,0.553,0.466,0.132,106.0,106.0,87.0,103.0,98.0,105.0,150.0,66.0,
CLE (2 Yrs),CLE (2 Yrs),CLE (2 Yrs),CLE (2 Yrs),,35.0,2.0,560.0,0.492,0.587,0.34,0.557,0.688,0.59,0.393,0.385,108.0,119.0,96.0,110.0,90.0,108.0,144.0,130.0,
SAS (2 Yrs),SAS (2 Yrs),SAS (2 Yrs),SAS (2 Yrs),,16.0,16.0,510.0,0.455,0.494,0.318,0.49,0.773,0.553,0.436,0.218,99.0,101.0,89.0,98.0,102.0,102.0,145.0,98.0,
GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),,7.0,0.0,39.0,0.444,0.333,0.667,0.556,0.333,0.502,1.0,0.333,98.0,69.0,186.0,112.0,44.0,94.0,370.0,137.0,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,4.0,2.0,51.0,0.357,0.333,0.375,0.464,1.0,0.504,0.143,0.571,80.0,69.0,107.0,94.0,133.0,94.0,52.0,213.0,
