Season,Team,Lg,Salary
2013-14,New Orleans Pelicans,NBA,"$490,180"
2014-15,New Orleans Pelicans,NBA,"$816,482"
2015-16,Utah Jazz,NBA,"$947,276"
2016-17,Utah Jazz,NBA,"$1,015,696"
2017-18,Dallas Mavericks,NBA,"$1,577,320"
Career,(may be incomplete),,"$4,846,954"
