Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2016-17,26,UTA,NBA,C,3,0,21,5.0,9.9,0.5,0.0,0.0,5.0,9.9,0.5,0.5,2.5,5.0,0.5,7.4,2.5,9.9,2.5,2.5,2.5,0.0,12.4,12.4,133,109,
1 Yr,1 Yr,1 Yr,1 Yr,,3,0,21,5.0,9.9,0.5,0.0,0.0,5.0,9.9,0.5,0.5,2.5,5.0,0.5,7.4,2.5,9.9,2.5,2.5,2.5,0.0,12.4,12.4,133,109,
