"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2016-17,21,CLE,NBA,PG,42.0,0.0,386.0,0.392,0.404,0.318,0.415,0.714,0.462,0.31,0.139,86.0,80.0,89.0,81.0,93.0,84.0,115.0,44.0,-31.3,-32.4,
2017-18,22,2TM,NBA,PG,16.0,0.0,140.0,0.3,0.333,0.211,0.329,0.917,0.379,0.171,0.271,65.0,65.0,58.0,63.0,120.0,68.0,68.0,81.0,-27.0,-26.7,
2017-18,22,CHI,NBA,PG,14.0,0.0,134.0,0.303,0.333,0.222,0.333,0.917,0.386,0.182,0.273,66.0,65.0,61.0,64.0,120.0,69.0,72.0,81.0,-24.8,-24.3,
2017-18,22,DET,NBA,PG,2.0,0.0,6.0,0.25,0.333,0.0,0.25,,0.25,0.0,0.25,54.0,65.0,0.0,48.0,,45.0,0.0,74.0,-2.2,-2.4,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,58.0,0.0,526.0,0.364,0.385,0.268,0.388,0.754,0.438,0.268,0.18,79.0,76.0,75.0,75.0,98.0,79.0,100.0,55.0,-58.3,-59.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),,42.0,0.0,386.0,0.392,0.404,0.318,0.415,0.714,0.462,0.31,0.139,86.0,80.0,89.0,81.0,93.0,84.0,115.0,44.0,-31.3,-32.4,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,14.0,0.0,134.0,0.303,0.333,0.222,0.333,0.917,0.386,0.182,0.273,66.0,65.0,61.0,64.0,120.0,69.0,72.0,81.0,-24.8,-24.3,
DET (1 Yr),DET (1 Yr),DET (1 Yr),DET (1 Yr),,2.0,0.0,6.0,0.25,0.333,0.0,0.25,,0.25,0.0,0.25,54.0,65.0,0.0,48.0,,45.0,0.0,74.0,-2.2,-2.4,
