Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2008-09,20,LAC,NBA,C,53,13,771,93,147,.633,0,0,,93,147,.633,.633,42,109,.385,72,165,237,11,11,59,41,96,228,0,
2009-10,21,LAC,NBA,C,70,12,1137,144,238,.605,0,2,.000,144,236,.610,.605,48,128,.375,122,230,352,21,16,62,75,152,336,0,
2010-11,22,LAC,NBA,C,80,66,2047,234,341,.686,0,1,.000,234,340,.688,.686,98,217,.452,207,368,575,42,41,142,101,255,566,0,
2011-12,23,LAC,NBA,C,66,66,1798,206,326,.632,0,1,.000,206,325,.634,.632,74,141,.525,202,344,546,17,30,134,74,189,486,0,
2012-13,24,LAC,NBA,C,82,82,2010,314,488,.643,0,0,,314,488,.643,.643,96,249,.386,210,384,594,28,48,112,100,192,724,0,
2013-14,25,LAC,NBA,C,82,82,2870,348,515,.676,0,0,,348,515,.676,.676,160,374,.428,331,783,1114,74,80,203,123,264,856,0,DPOY-3
2014-15,26,LAC,NBA,C,82,82,2820,379,534,.710,1,4,.250,378,530,.713,.711,187,471,.397,397,829,1226,61,81,183,109,245,946,0,"DPOY-3,NBA3,DEF1"
2015-16,27,LAC,NBA,C,77,77,2598,357,508,.703,0,1,.000,357,507,.704,.703,266,619,.430,267,792,1059,90,51,177,107,207,980,0,"DPOY-4,NBA1,DEF1"
2016-17,28,LAC,NBA,C,81,81,2570,412,577,.714,0,2,.000,412,575,.717,.714,205,425,.482,298,816,1114,96,51,134,115,212,1029,0,"AS,NBA3"
2017-18,29,LAC,NBA,C,77,77,2424,373,578,.645,0,0,,373,578,.645,.645,181,312,.580,329,842,1171,117,39,71,137,203,927,0,
2018-19,30,2TM,NBA,C,69,69,2047,286,446,.641,0,0,,286,446,.641,.641,186,264,.705,225,677,902,156,42,73,153,167,758,0,
2018-19,30,DAL,NBA,C,50,50,1554,208,323,.644,0,0,,208,323,.644,.644,135,198,.682,161,525,686,99,33,53,111,125,551,0,
