Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2011-12,23,LAC,NBA,C,11.0,11.0,249.0,3.0,5.8,0.525,0.0,0.0,,3.0,5.8,0.525,0.525,1.2,3.5,0.333,2.6,5.8,8.4,0.6,1.0,2.6,1.0,2.9,7.2,
2012-13,24,LAC,NBA,C,6.0,6.0,144.0,2.5,5.5,0.455,0.0,0.0,,2.5,5.5,0.455,0.455,0.5,2.3,0.222,3.7,5.7,9.5,0.2,0.2,2.5,2.3,4.5,5.5,
2013-14,25,LAC,NBA,C,13.0,13.0,442.0,3.7,5.1,0.73,0.0,0.0,,3.7,5.1,0.73,0.73,2.7,6.2,0.434,3.5,9.8,13.3,0.8,1.0,2.7,1.9,3.7,10.2,
2014-15,26,LAC,NBA,C,14.0,14.0,482.0,4.3,6.0,0.716,0.0,0.0,,4.3,6.0,0.716,0.716,5.0,11.7,0.427,3.7,10.3,14.0,1.2,1.2,2.5,1.3,3.1,13.7,
2015-16,27,LAC,NBA,C,6.0,6.0,198.0,4.4,6.9,0.632,0.0,0.0,,4.4,6.9,0.632,0.632,4.0,10.7,0.373,5.5,12.4,17.8,2.0,1.3,2.9,1.3,3.1,12.7,
2016-17,28,LAC,NBA,C,7.0,7.0,264.0,5.9,8.3,0.705,0.0,0.1,0.0,5.9,8.2,0.717,0.705,3.0,7.6,0.393,3.4,10.4,13.8,0.7,0.4,0.8,2.3,4.0,14.7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,33,PHI,NBA,C,3.0,2.0,31.0,5.8,5.8,1.0,0.0,0.0,,5.8,5.8,1.0,1.0,0.0,0.0,,1.2,7.0,8.1,1.2,0.0,2.3,2.3,4.6,11.6,
2022-23,34,DEN,NBA,C,4.0,0.0,14.0,5.1,7.7,0.667,0.0,0.0,,5.1,7.7,0.667,0.667,2.6,5.1,0.5,0.0,10.3,10.3,2.6,0.0,2.6,5.1,5.1,12.9,
2023-24,35,DEN,NBA,C,2.0,0.0,13.0,2.8,5.5,0.5,0.0,0.0,,2.8,5.5,0.5,0.5,5.5,5.5,1.0,2.8,5.5,8.3,0.0,2.8,2.8,0.0,11.1,11.1,
2024-25,36,DEN,NBA,C,7.0,0.0,36.0,3.0,3.0,1.0,0.0,0.0,,3.0,3.0,1.0,1.0,0.0,4.0,0.0,1.0,8.0,9.0,2.0,0.0,1.0,2.0,9.0,6.0,
10 Yrs,10 Yrs,10 Yrs,10 Yrs,,73.0,59.0,1873.0,4.1,6.1,0.67,0.0,0.0,0.0,4.1,6.1,0.672,0.67,3.0,7.5,0.404,3.5,9.3,12.8,1.0,0.9,2.3,1.7,3.7,11.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAC (6 Yrs),LAC (6 Yrs),LAC (6 Yrs),LAC (6 Yrs),,57.0,57.0,1779.0,4.1,6.2,0.662,0.0,0.0,0.0,4.1,6.2,0.664,0.662,3.1,7.7,0.404,3.6,9.4,13.1,1.0,0.9,2.3,1.6,3.5,11.3,
DEN (3 Yrs),DEN (3 Yrs),DEN (3 Yrs),DEN (3 Yrs),,13.0,0.0,63.0,3.4,4.6,0.75,0.0,0.0,,3.4,4.6,0.75,0.75,1.7,4.6,0.375,1.1,8.0,9.1,1.7,0.6,1.7,2.3,8.6,8.6,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,3.0,2.0,31.0,5.8,5.8,1.0,0.0,0.0,,5.8,5.8,1.0,1.0,0.0,0.0,,1.2,7.0,8.1,1.2,0.0,2.3,2.3,4.6,11.6,
