"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2010-11,26,MEM,NBA,C,13.0,13.0,519.0,0.511,0.518,0.0,0.511,0.699,0.563,0.518,0.014,111.0,106.0,0.0,102.0,92.0,104.0,173.0,6.0,
2011-12,27,MEM,NBA,C,7.0,7.0,261.0,0.522,0.529,0.0,0.522,0.791,0.603,0.623,0.014,116.0,111.0,0.0,107.0,105.0,114.0,226.0,6.0,
2012-13,28,MEM,NBA,C,15.0,15.0,609.0,0.454,0.454,,0.454,0.8,0.527,0.439,0.0,100.0,94.0,,91.0,106.0,99.0,162.0,0.0,
2013-14,29,MEM,NBA,C,7.0,7.0,299.0,0.405,0.409,0.0,0.405,0.794,0.462,0.293,0.009,89.0,84.0,0.0,81.0,105.0,85.0,103.0,3.0,
2014-15,30,MEM,NBA,C,11.0,11.0,416.0,0.394,0.399,0.0,0.394,0.852,0.496,0.489,0.011,88.0,82.0,0.0,80.0,114.0,93.0,179.0,4.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,32,MEM,NBA,C,6.0,6.0,240.0,0.47,0.451,0.583,0.512,0.939,0.595,0.398,0.145,103.0,90.0,163.0,100.0,122.0,108.0,147.0,46.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,34,TOR,NBA,C,24.0,24.0,735.0,0.422,0.462,0.382,0.517,0.87,0.564,0.256,0.494,92.0,89.0,108.0,99.0,113.0,101.0,99.0,138.0,
2019-20,35,TOR,NBA,C,11.0,11.0,228.0,0.391,0.541,0.185,0.43,0.733,0.467,0.234,0.422,85.0,103.0,52.0,81.0,95.0,83.0,90.0,110.0,
2020-21,36,LAL,NBA,C,5.0,1.0,87.0,0.615,0.5,0.636,0.885,0.75,0.881,0.308,0.846,132.0,94.0,174.0,164.0,96.0,154.0,125.0,216.0,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,99.0,95.0,3394.0,0.444,0.457,0.366,0.47,0.808,0.537,0.405,0.138,97.0,93.0,102.0,93.0,107.0,99.0,147.0,39.0,
,,,,,,,,,,,,,,,,,,,,,,,,
MEM (6 Yrs),MEM (6 Yrs),MEM (6 Yrs),MEM (6 Yrs),,59.0,59.0,2344.0,0.451,0.452,0.389,0.455,0.803,0.532,0.455,0.023,99.0,93.0,109.0,91.0,106.0,99.0,163.0,8.0,
TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),,35.0,35.0,963.0,0.414,0.484,0.336,0.494,0.836,0.539,0.25,0.475,90.0,93.0,95.0,94.0,109.0,96.0,97.0,130.0,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,5.0,1.0,87.0,0.615,0.5,0.636,0.885,0.75,0.881,0.308,0.846,132.0,94.0,174.0,164.0,96.0,154.0,125.0,216.0,
