Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2006-07,22,UTA,NBA,PG,49,0,450,32,98,.327,6,28,.214,26,70,.371,.357,24,37,.649,8,32,40,83,22,7,31,51,94,0,
2007-08,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2008-09,24,2TM,NBA,PG,19,11,261,18,49,.367,7,24,.292,11,25,.440,.439,3,5,.600,7,22,29,36,10,0,17,28,46,0,
2008-09,24,WAS,NBA,PG,17,11,233,17,44,.386,6,20,.300,11,24,.458,.455,1,3,.333,7,21,28,33,10,0,14,22,41,0,
2008-09,24,PHO,NBA,PG,2,0,28,1,5,.200,1,4,.250,0,1,.000,.300,2,2,1.000,0,1,1,3,0,0,3,6,5,0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,68,11,711,50,147,.340,13,52,.250,37,95,.389,.384,27,42,.643,15,54,69,119,32,7,48,79,140,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,13,857,60,177,.340,16,63,.250,45,115,.389,.384,33,51,.643,18,65,83,144,39,8,58,95,169,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),,49,0,450,32,98,.327,6,28,.214,26,70,.371,.357,24,37,.649,8,32,40,83,22,7,31,51,94,0,
WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),,17,11,233,17,44,.386,6,20,.300,11,24,.458,.455,1,3,.333,7,21,28,33,10,0,14,22,41,0,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,2,0,28,1,5,.200,1,4,.250,0,1,.000,.300,2,2,1.000,0,1,1,3,0,0,3,6,5,0,
