"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2008-09,20,CLE,NBA,C,62,0,705,.515,.515,,.515,.672,.548,.345,.000,112,106,,103,87,101,113,0,6.1,1.7,
2009-10,21,CLE,NBA,PF,81,73,1691,.554,.555,.000,.554,.681,.580,.312,.002,120,113,0,111,90,107,104,1,55.2,44.3,
2010-11,22,CLE,NBA,C,80,66,2256,.458,.461,.000,.458,.673,.503,.392,.005,100,95,0,92,88,93,131,2,-74.9,-83.4,
2011-12,23,2TM,NBA,PF,54,19,1244,.467,.469,.000,.467,.642,.501,.342,.005,104,98,0,96,85,95,124,2,-16.0,-23.4,
2011-12,23,SAC,NBA,PF,35,9,644,.370,.372,.000,.370,.638,.416,.335,.006,83,78,0,76,85,79,122,3,-40.6,-44.3,
2011-12,23,POR,NBA,PF,19,10,600,.543,.546,.000,.543,.645,.568,.347,.005,121,114,0,112,86,108,126,2,24.6,20.9,
2012-13,24,POR,NBA,C,80,80,2323,.562,.563,.000,.562,.679,.591,.360,.003,124,117,0,113,90,110,133,1,97.3,96.4,
2013-14,25,DEN,NBA,PF,69,52,1859,.508,.514,.000,.508,.517,.521,.443,.012,112,105,0,101,68,96,156,5,8.6,-31.5,
2014-15,26,DEN,NBA,C,73,8,1411,.475,.477,.000,.475,.577,.504,.438,.004,106,98,0,96,77,94,160,2,-19.2,-32.9,
2015-16,27,2TM,NBA,C,35,9,436,.516,.519,.000,.516,.447,.514,.665,.006,114,106,0,103,59,95,241,2,4.3,-10.8,
2015-16,27,DEN,NBA,C,20,9,305,.505,.505,,.505,.458,.508,.541,.000,112,103,,100,60,94,196,0,0.5,-9.1,
2015-16,27,WAS,NBA,C,15,0,131,.543,.556,.000,.543,.432,.528,.957,.022,120,113,0,108,57,98,346,8,3.8,-1.7,
2016-17,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2017-18,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2018-19,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,534,307,11925,.505,.508,.000,.505,.617,.534,.393,.005,111,104,0,102,81,99,138,2,61.4,-39.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,
CLE (3 Yrs),CLE (3 Yrs),CLE (3 Yrs),CLE (3 Yrs),,223,139,4652,.495,.497,.000,.495,.675,.532,.361,.004,108,102,0,99,88,98,120,2,-13.6,-37.4,
DEN (3 Yrs),DEN (3 Yrs),DEN (3 Yrs),DEN (3 Yrs),,162,69,3575,.495,.499,.000,.495,.533,.513,.450,.008,110,102,0,99,71,95,161,3,-10.1,-73.5,
POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),,99,90,2923,.558,.559,.000,.558,.672,.586,.357,.003,124,116,0,113,89,110,131,1,121.9,117.3,
SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),,35,9,644,.370,.372,.000,.370,.638,.416,.335,.006,83,78,0,76,85,79,122,3,-40.6,-44.3,
WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),,15,0,131,.543,.556,.000,.543,.432,.528,.957,.022,120,113,0,108,57,98,346,8,3.8,-1.7,
