Season,Team,Lg,Salary
2022-23,Detroit Pistons,NBA,"$4,124,280"
2023-24,Detroit Pistons,NBA,"$4,330,680"
2024-25,Detroit Pistons,NBA,"$4,536,840"
Career,(may be incomplete),,"$12,991,800"
