"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2004-05,21,UTA,NBA,SG,68.0,7.0,906.0,0.372,13.5,0.741,0.369,0.027,0.052,0.293,0.259,0.379,0.562,0.0,0.118,0.229,0.353,0.63,0.933,0.073,21.0,0.424,0.5,3.0,0.0,
2005-06,22,NOK,NBA,SG,68.0,45.0,1310.0,0.453,13.4,0.715,0.322,0.049,0.106,0.238,0.285,0.491,0.678,0.364,0.292,0.352,0.357,0.459,0.891,0.102,43.0,0.264,0.412,1.0,0.0,
2006-07,23,HOU,NBA,SF,39.0,1.0,563.0,0.452,11.4,0.699,0.445,0.062,0.055,0.137,0.301,0.539,0.646,0.556,0.5,0.2,0.25,0.455,0.909,0.089,13.0,0.386,0.235,0.0,0.0,
2007-08,24,2TM,NBA,PF,36.0,18.0,761.0,0.508,9.3,0.878,0.529,0.116,0.069,0.164,0.122,0.548,0.65,0.455,0.385,0.355,0.217,0.352,0.6,0.106,19.0,0.304,0.286,0.0,0.0,
2007-08,24,HOU,NBA,PF,9.0,0.0,81.0,0.464,10.9,0.679,0.429,0.143,0.071,0.036,0.321,0.579,0.667,0.25,0.5,1.0,0.222,0.364,0.5,0.143,4.0,0.222,0.5,0.0,0.0,
2007-08,24,MIN,NBA,SF,27.0,18.0,680.0,0.516,7.7,0.913,0.547,0.112,0.068,0.186,0.087,0.544,0.648,0.5,0.364,0.333,0.214,0.35,0.667,0.099,15.0,0.357,0.2,0.0,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,211.0,71.0,3540.0,0.438,11.4,0.748,0.387,0.056,0.077,0.228,0.252,0.475,0.634,0.371,0.291,0.294,0.327,0.474,0.891,0.092,96.0,0.335,0.404,4.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,28.0,1376.0,0.438,11.4,0.748,0.387,0.056,0.077,0.228,0.252,0.475,0.634,0.371,0.291,0.294,0.327,0.474,0.891,0.092,37.0,0.335,0.404,2.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),,48.0,1.0,644.0,0.454,11.2,0.695,0.443,0.075,0.057,0.121,0.305,0.545,0.649,0.462,0.5,0.238,0.245,0.439,0.846,0.098,17.0,0.358,0.263,0.0,0.0,
NOK (1 Yr),NOK (1 Yr),NOK (1 Yr),NOK (1 Yr),,68.0,45.0,1310.0,0.453,13.4,0.715,0.322,0.049,0.106,0.238,0.285,0.491,0.678,0.364,0.292,0.352,0.357,0.459,0.891,0.102,43.0,0.264,0.412,1.0,0.0,
UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),,68.0,7.0,906.0,0.372,13.5,0.741,0.369,0.027,0.052,0.293,0.259,0.379,0.562,0.0,0.118,0.229,0.353,0.63,0.933,0.073,21.0,0.424,0.5,3.0,0.0,
MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),,27.0,18.0,680.0,0.516,7.7,0.913,0.547,0.112,0.068,0.186,0.087,0.544,0.648,0.5,0.364,0.333,0.214,0.35,0.667,0.099,15.0,0.357,0.2,0.0,0.0,
