Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2019-20,21,BOS,NBA,PF,17,0,170,4.4,7.6,0.577,2.9,5.0,0.588,1.5,2.6,0.556,0.769,2.0,2.9,0.7,2.0,5.6,7.6,1.8,0.6,1.5,1.2,9.7,13.8,142,109,
2020-21,22,BOS,NBA,PF,5,0,57,5.3,10.5,0.5,1.8,3.5,0.5,3.5,7.0,0.5,0.583,2.6,2.6,1.0,2.6,6.2,8.8,3.5,0.9,3.5,0.9,6.2,14.9,140,128,
2021-22,23,BOS,NBA,PF,24,5,654,5.0,11.5,0.433,2.7,6.9,0.393,2.3,4.7,0.492,0.55,3.2,4.0,0.808,1.8,5.2,7.0,1.5,0.6,1.4,1.5,6.4,15.9,116,110,
2022-23,24,BOS,NBA,PF,15,0,265,4.8,10.1,0.472,3.4,7.6,0.45,1.3,2.5,0.538,0.642,1.5,1.9,0.8,2.1,4.2,6.3,3.4,1.0,1.1,0.8,4.8,14.5,140,116,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,61,5,1146,4.9,10.6,0.461,2.9,6.6,0.433,2.0,4.0,0.505,0.595,2.6,3.3,0.8,1.9,5.1,7.0,2.1,0.7,1.4,1.3,6.5,15.2,125,112,
