Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2017-18,20,LAL,NBA,C,15.0,0.0,72.0,8.0,21.0,0.381,1.0,10.0,0.1,7.0,11.0,0.636,0.405,5.0,9.0,0.556,3.0,14.0,17.0,6.0,1.0,2.0,2.0,6.0,22.0,0.0,
2018-19,21,WAS,NBA,C,72.0,53.0,1496.0,309.0,502.0,0.616,33.0,99.0,0.333,276.0,403.0,0.685,0.648,107.0,137.0,0.781,113.0,341.0,454.0,92.0,25.0,67.0,60.0,126.0,758.0,0.0,
2019-20,22,WAS,NBA,C,46.0,36.0,1147.0,243.0,418.0,0.581,37.0,91.0,0.407,206.0,327.0,0.63,0.626,86.0,116.0,0.741,98.0,233.0,331.0,83.0,25.0,49.0,53.0,103.0,609.0,0.0,
2020-21,23,WAS,NBA,C,10.0,10.0,271.0,59.0,91.0,0.648,9.0,21.0,0.429,50.0,70.0,0.714,0.698,16.0,24.0,0.667,18.0,43.0,61.0,15.0,4.0,8.0,11.0,31.0,143.0,0.0,
2021-22,24,WAS,NBA,C,27.0,9.0,439.0,77.0,148.0,0.52,12.0,42.0,0.286,65.0,106.0,0.613,0.561,35.0,40.0,0.875,26.0,82.0,108.0,23.0,6.0,21.0,19.0,43.0,201.0,0.0,
2022-23,25,2TM,NBA,C,59.0,26.0,1081.0,230.0,369.0,0.623,26.0,59.0,0.441,204.0,310.0,0.658,0.659,93.0,126.0,0.738,86.0,253.0,339.0,31.0,16.0,30.0,38.0,102.0,579.0,0.0,
2022-23,25,LAL,NBA,C,41.0,25.0,876.0,197.0,301.0,0.654,22.0,50.0,0.44,175.0,251.0,0.697,0.691,80.0,108.0,0.741,67.0,212.0,279.0,29.0,14.0,23.0,28.0,77.0,496.0,0.0,
2022-23,25,DEN,NBA,C,18.0,1.0,205.0,33.0,68.0,0.485,4.0,9.0,0.444,29.0,59.0,0.492,0.515,13.0,18.0,0.722,19.0,41.0,60.0,2.0,2.0,7.0,10.0,25.0,83.0,0.0,
2023-24,26,MIA,NBA,C,38.0,4.0,441.0,86.0,149.0,0.577,4.0,22.0,0.182,82.0,127.0,0.646,0.591,41.0,47.0,0.872,40.0,101.0,141.0,23.0,10.0,16.0,21.0,46.0,217.0,0.0,
2024-25,27,2TM,NBA,C,66.0,8.0,963.0,163.0,321.0,0.508,48.0,148.0,0.324,115.0,173.0,0.665,0.583,55.0,64.0,0.859,83.0,168.0,251.0,53.0,28.0,41.0,30.0,76.0,429.0,0.0,
2024-25,27,MIA,NBA,C,10.0,0.0,115.0,12.0,28.0,0.429,6.0,17.0,0.353,6.0,11.0,0.545,0.536,11.0,11.0,1.0,6.0,26.0,32.0,4.0,1.0,9.0,2.0,9.0,41.0,0.0,
2024-25,27,IND,NBA,C,56.0,8.0,848.0,151.0,293.0,0.515,42.0,131.0,0.321,109.0,162.0,0.673,0.587,44.0,53.0,0.83,77.0,142.0,219.0,49.0,27.0,32.0,28.0,67.0,388.0,0.0,
2025-26,28,CLE,NBA,C,10.0,0.0,65.0,10.0,24.0,0.417,0.0,11.0,0.0,10.0,13.0,0.769,0.417,0.0,3.0,0.0,5.0,12.0,17.0,1.0,3.0,3.0,1.0,7.0,20.0,0.0,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,343.0,146.0,5975.0,1185.0,2043.0,0.58,170.0,503.0,0.338,1015.0,1540.0,0.659,0.622,438.0,566.0,0.774,472.0,1247.0,1719.0,327.0,118.0,237.0,235.0,540.0,2978.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,35.0,1428.0,283.0,488.0,0.58,41.0,120.0,0.338,243.0,368.0,0.659,0.622,105.0,135.0,0.774,113.0,298.0,411.0,78.0,28.0,57.0,56.0,129.0,712.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAS (4 Yrs),WAS (4 Yrs),WAS (4 Yrs),WAS (4 Yrs),,155.0,108.0,3353.0,688.0,1159.0,0.594,91.0,253.0,0.36,597.0,906.0,0.659,0.633,244.0,317.0,0.77,255.0,699.0,954.0,213.0,60.0,145.0,143.0,303.0,1711.0,0.0,
LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),,56.0,25.0,948.0,205.0,322.0,0.637,23.0,60.0,0.383,182.0,262.0,0.695,0.672,85.0,117.0,0.726,70.0,226.0,296.0,35.0,15.0,25.0,30.0,83.0,518.0,0.0,
MIA (2 Yrs),MIA (2 Yrs),MIA (2 Yrs),MIA (2 Yrs),,48.0,4.0,556.0,98.0,177.0,0.554,10.0,39.0,0.256,88.0,138.0,0.638,0.582,52.0,58.0,0.897,46.0,127.0,173.0,27.0,11.0,25.0,23.0,55.0,258.0,0.0,
IND (1 Yr),IND (1 Yr),IND (1 Yr),IND (1 Yr),,56.0,8.0,848.0,151.0,293.0,0.515,42.0,131.0,0.321,109.0,162.0,0.673,0.587,44.0,53.0,0.83,77.0,142.0,219.0,49.0,27.0,32.0,28.0,67.0,388.0,0.0,
DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),,18.0,1.0,205.0,33.0,68.0,0.485,4.0,9.0,0.444,29.0,59.0,0.492,0.515,13.0,18.0,0.722,19.0,41.0,60.0,2.0,2.0,7.0,10.0,25.0,83.0,0.0,
CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),,10.0,0.0,65.0,10.0,24.0,0.417,0.0,11.0,0.0,10.0,13.0,0.769,0.417,0.0,3.0,0.0,5.0,12.0,17.0,1.0,3.0,3.0,1.0,7.0,20.0,0.0,
