Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2022-23,25,DEN,NBA,C,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-24,26,MIA,NBA,C,2.0,0.0,18.0,5.0,7.0,0.714,0.0,2.0,0.0,5.0,5.0,1.0,0.714,2.0,3.0,0.667,2.0,3.0,5.0,1.0,0.0,0.0,2.0,1.0,12.0,0.0,
2024-25,27,IND,NBA,C,20.0,0.0,167.0,16.0,33.0,0.485,9.0,18.0,0.5,7.0,15.0,0.467,0.621,11.0,14.0,0.786,7.0,20.0,27.0,4.0,4.0,6.0,7.0,25.0,52.0,0.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,23.0,0.0,185.0,21.0,40.0,0.525,9.0,20.0,0.45,12.0,20.0,0.6,0.638,13.0,17.0,0.765,9.0,23.0,32.0,5.0,4.0,6.0,9.0,26.0,64.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,660.0,75.0,143.0,0.525,32.0,71.0,0.45,43.0,71.0,0.6,0.638,46.0,61.0,0.765,32.0,82.0,114.0,18.0,14.0,21.0,32.0,93.0,228.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND (1 Yr),IND (1 Yr),IND (1 Yr),IND (1 Yr),,20.0,0.0,167.0,16.0,33.0,0.485,9.0,18.0,0.5,7.0,15.0,0.467,0.621,11.0,14.0,0.786,7.0,20.0,27.0,4.0,4.0,6.0,7.0,25.0,52.0,0.0,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,2.0,0.0,18.0,5.0,7.0,0.714,0.0,2.0,0.0,5.0,5.0,1.0,0.714,2.0,3.0,0.667,2.0,3.0,5.0,1.0,0.0,0.0,2.0,1.0,12.0,0.0,
DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
