Season,Team,Lg,Salary
2016-17,Toronto Raptors,NBA,"$2,703,960"
2017-18,Toronto Raptors,NBA,"$2,825,640"
2018-19,San Antonio Spurs,NBA,"$2,947,320"
2019-20,San Antonio Spurs,NBA,"$3,754,886"
2020-21,San Antonio Spurs,NBA,"$8,101,852"
2021-22,San Antonio Spurs,NBA,"$8,750,000"
2022-23,Toronto Raptors,NBA,"$9,398,148"
2023-24,Toronto Raptors,NBA,"$19,500,000"
2024-25,Toronto Raptors,NBA,"$19,500,000"
Career,(may be incomplete),,"$77,481,806"
