"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2014-15,23.0,CHI,NBA,24:18,8.0,17.0,3.0,5.0,8.0,16.0,3.0,3.0,2.0,7.0,7.0,2.0,1.0,1.0,3.0,3.0,16.0,10.2
2015-16,24.0,CHI,NBA,37:10,13.0,17.0,5.0,8.0,9.0,12.0,7.0,8.0,4.0,7.0,9.0,4.0,1.0,1.0,3.0,4.0,30.0,25.8
2016-17,25.0,TOT,NBA,40:08,9.0,17.0,5.0,7.0,6.0,10.0,10.0,11.0,2.0,8.0,10.0,3.0,1.0,1.0,3.0,4.0,31.0,25.5
2016-17,25.0,CHI,NBA,37:48,9.0,17.0,5.0,7.0,6.0,10.0,10.0,11.0,2.0,8.0,10.0,3.0,1.0,1.0,3.0,4.0,31.0,25.5
2016-17,25.0,OKC,NBA,40:08,8.0,12.0,4.0,6.0,5.0,7.0,2.0,3.0,2.0,6.0,7.0,2.0,1.0,1.0,2.0,3.0,21.0,18.2
2017-18,26.0,TOT,NBA,41:56,9.0,13.0,5.0,7.0,7.0,9.0,6.0,6.0,4.0,7.0,8.0,4.0,1.0,2.0,3.0,5.0,23.0,17.7
2017-18,26.0,NYK,NBA,36:43,9.0,13.0,5.0,7.0,7.0,9.0,5.0,6.0,4.0,6.0,7.0,4.0,1.0,2.0,3.0,5.0,23.0,17.7
2017-18,26.0,DAL,NBA,41:56,7.0,11.0,4.0,7.0,4.0,8.0,6.0,6.0,4.0,7.0,8.0,4.0,1.0,1.0,3.0,5.0,20.0,16.4
2018-19,27.0,IND,NBA,31:39,8.0,13.0,5.0,7.0,7.0,10.0,4.0,5.0,1.0,5.0,6.0,4.0,1.0,2.0,3.0,4.0,21.0,17.9
2019-20,28.0,IND,NBA,32:07,9.0,16.0,6.0,11.0,5.0,9.0,4.0,4.0,2.0,7.0,8.0,4.0,2.0,1.0,3.0,4.0,24.0,21.4
2020-21,29.0,IND,NBA,36:33,12.0,22.0,6.0,10.0,11.0,17.0,6.0,6.0,4.0,6.0,9.0,4.0,3.0,1.0,3.0,6.0,31.0,26.4
2021-22,30.0,SAS,NBA,32:27,9.0,15.0,7.0,11.0,5.0,8.0,5.0,6.0,2.0,5.0,6.0,5.0,2.0,2.0,4.0,6.0,25.0,22.1
2022-23,31.0,SAS,NBA,28:28,9.0,16.0,7.0,14.0,6.0,9.0,8.0,9.0,2.0,5.0,5.0,5.0,1.0,1.0,3.0,5.0,30.0,22.8
2023-24,32.0,TOT,NBA,24:00,6.0,12.0,6.0,9.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,3.0,1.0,4.0,4.0,18.0,15.0
2023-24,32.0,SAS,NBA,24:00,6.0,12.0,6.0,9.0,2.0,3.0,3.0,4.0,3.0,3.0,5.0,5.0,3.0,1.0,4.0,3.0,18.0,15.0
2023-24,32.0,IND,NBA,23:26,6.0,12.0,4.0,9.0,3.0,4.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,0.0,2.0,4.0,15.0,12.5
2024-25,33.0,SAC,NBA,26:53,6.0,9.0,6.0,7.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,18.0,14.5
2025-26,34.0,SAC,NBA,7:45,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,3.3
Career,,,,41:56,13.0,22.0,7.0,14.0,11.0,17.0,10.0,11.0,4.0,8.0,10.0,5.0,3.0,2.0,4.0,6.0,31.0,26.4
,,,,,,,,,,,,,,,,,,,,,,
4 Seasons,,IND,NBA,36:33,12.0,22.0,6.0,11.0,11.0,17.0,6.0,6.0,4.0,7.0,9.0,4.0,3.0,2.0,3.0,6.0,31.0,26.4
3 Seasons,,CHI,NBA,37:48,13.0,17.0,5.0,8.0,9.0,16.0,10.0,11.0,4.0,8.0,10.0,4.0,1.0,1.0,3.0,4.0,31.0,25.8
3 Seasons,,SAS,NBA,32:27,9.0,16.0,7.0,14.0,6.0,9.0,8.0,9.0,3.0,5.0,6.0,5.0,3.0,2.0,4.0,6.0,30.0,22.8
2 Seasons,,SAC,NBA,26:53,6.0,9.0,6.0,7.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,18.0,14.5
1 Season,,NYK,NBA,36:43,9.0,13.0,5.0,7.0,7.0,9.0,5.0,6.0,4.0,6.0,7.0,4.0,1.0,2.0,3.0,5.0,23.0,17.7
1 Season,,DAL,NBA,41:56,7.0,11.0,4.0,7.0,4.0,8.0,6.0,6.0,4.0,7.0,8.0,4.0,1.0,1.0,3.0,5.0,20.0,16.4
1 Season,,OKC,NBA,40:08,8.0,12.0,4.0,6.0,5.0,7.0,2.0,3.0,2.0,6.0,7.0,2.0,1.0,1.0,2.0,3.0,21.0,18.2
