0
2008-09 NBA 7.6 (6th)
2012-13 NBA 7.1 (6th)
2013-14 NBA 7.5 (9th)
2014-15 NBA 7.6 (7th)
2015-16 NBA 6.8 (11th)
2016-17 NBA 8.9 (1st)
Career 7.5 (42nd)
Career NBA 7.5 (42nd)
Career Playoffs 9.2 (38th)
Career NBA Playoffs 9.2 (38th)
