Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2017-18,20,ORL,NBA,PF,27,10,536,3.7,9.7,.379,1.1,3.1,.348,2.6,6.6,.394,.434,1.3,1.7,.760,1.1,5.6,6.6,1.2,2.2,2.0,1.8,3.2,9.7,
2018-19,21,ORL,NBA,PF,75,64,1996,4.7,11.0,.429,1.6,4.8,.323,3.2,6.2,.510,.499,2.0,2.4,.815,1.8,5.6,7.4,1.4,1.1,1.8,1.4,2.6,13.0,
2019-20,22,ORL,NBA,PF,34,32,980,5.7,12.2,.470,1.2,3.5,.340,4.6,8.7,.521,.518,2.2,2.8,.779,2.1,6.4,8.5,1.8,1.9,2.9,1.8,3.0,14.8,
2020-21,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2021-22,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2022-23,25,ORL,NBA,PF,11,0,124,6.4,15.4,.415,1.7,4.4,.400,4.6,11.0,.421,.472,1.5,2.6,.556,4.4,8.4,12.8,1.7,4.1,1.2,1.2,1.5,16.0,
2023-24,26,ORL,NBA,PF,58,2,914,5.8,11.3,.510,1.7,4.4,.375,4.1,6.9,.598,.584,2.3,3.2,.720,2.9,7.4,10.2,1.2,1.7,2.8,1.1,2.5,15.5,6MOY-9
2024-25,27,ORL,NBA,PF,71,1,1090,4.4,10.7,.414,1.3,5.0,.258,3.1,5.7,.549,.474,2.4,3.5,.682,4.0,6.4,10.4,1.3,2.0,2.6,1.1,3.0,12.6,
2025-26,28,ORL,NBA,PF,14,0,133,3.0,8.4,.355,1.1,5.1,.211,1.9,3.2,.583,.419,2.2,3.2,.667,2.4,8.1,10.6,0.3,1.6,1.4,1.1,2.7,9.2,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,290,109,5773,4.9,11.1,.441,1.4,4.4,.320,3.5,6.7,.520,.504,2.1,2.8,.747,2.4,6.3,8.7,1.4,1.7,2.3,1.4,2.8,13.3,
