Highlight,Unnamed: 1,In Stathead
"Career high, Points",26.0,View full stats from top 20 games
"Career high, Rebounds",12.0,View full stats from top 20 games
"Career high, Assists",6.0,View full stats from top 20 games
"Career high, Steals",5.0,View full stats from top 20 games
"Career high, Blocks",2.0,View full stats from top 20 games
"Career high, Game Score",23.4,View full stats from top 20 games
