Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2016-17,21,GSW,NBA,C,4.0,0.0,5.3,0.8,1.8,0.429,0.0,0.0,0.8,1.8,0.429,0.429,0.3,0.5,0.5,1.0,0.5,1.5,0.0,0.5,0.3,0.0,0.8,1.8,
2017-18,22,GSW,NBA,C,4.0,0.0,2.8,0.3,0.5,0.5,0.0,0.0,0.3,0.5,0.5,0.5,0.5,0.8,0.667,0.3,0.5,0.8,0.0,0.0,0.0,0.8,1.0,1.0,
2018-19,23,GSW,NBA,C,4.0,1.0,2.0,0.3,0.3,1.0,0.0,0.0,0.3,0.3,1.0,1.0,0.3,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.3,0.8,0.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-24,28,CLE,NBA,C,2.0,0.0,4.5,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.5,0.5,1.0,1.0,0.0,0.5,1.0,0.0,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,14.0,1.0,3.5,0.4,0.7,0.5,0.0,0.0,0.4,0.7,0.5,0.5,0.3,0.5,0.571,0.4,0.5,0.9,0.1,0.1,0.1,0.4,0.7,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSW (3 Yrs),GSW (3 Yrs),GSW (3 Yrs),GSW (3 Yrs),,12.0,1.0,3.3,0.4,0.8,0.5,0.0,0.0,0.4,0.8,0.5,0.5,0.3,0.6,0.571,0.4,0.5,0.9,0.0,0.2,0.1,0.3,0.8,1.2,
CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),,2.0,0.0,4.5,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.5,0.5,1.0,1.0,0.0,0.5,1.0,0.0,0.0,
