Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2024-25,22.0,HOU,NBA,C,1,0,4:00,2,2,1.0,0,0,,0,0,,0,1,0,0,0,1,0,4
2024-25,22.0,HOU,NBA,C,1,0,0:19,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0
Career,,,NBA,,2,0,4,2,2,1.0,0,0,,0,0,,0,1,0,0,0,1,0,4
