"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2012-13,20,DEN,NBA,SG,4.0,4.0,53.0,0.353,0.667,0.0,0.353,0.875,0.463,0.471,0.471,78.0,138.0,0.0,71.0,116.0,87.0,174.0,193.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,26,ORL,NBA,SG,5.0,5.0,175.0,0.348,0.457,0.235,0.406,0.75,0.427,0.116,0.493,76.0,88.0,66.0,77.0,98.0,76.0,45.0,137.0,
2019-20,27,ORL,NBA,SF,5.0,5.0,171.0,0.351,0.364,0.343,0.456,0.706,0.496,0.298,0.614,76.0,69.0,96.0,86.0,91.0,88.0,115.0,160.0,
2020-21,28,BOS,NBA,SF,5.0,5.0,167.0,0.429,0.424,0.433,0.532,0.833,0.564,0.19,0.476,92.0,80.0,118.0,99.0,107.0,99.0,77.0,122.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,19.0,19.0,566.0,0.374,0.444,0.308,0.454,0.778,0.492,0.218,0.519,81.0,86.0,86.0,86.0,101.0,87.0,85.0,143.0,
,,,,,,,,,,,,,,,,,,,,,,,,
ORL (2 Yrs),ORL (2 Yrs),ORL (2 Yrs),ORL (2 Yrs),,10.0,10.0,346.0,0.349,0.421,0.29,0.429,0.72,0.46,0.198,0.548,76.0,81.0,81.0,81.0,93.0,82.0,76.0,148.0,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,5.0,5.0,167.0,0.429,0.424,0.433,0.532,0.833,0.564,0.19,0.476,92.0,80.0,118.0,99.0,107.0,99.0,77.0,122.0,
DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),,4.0,4.0,53.0,0.353,0.667,0.0,0.353,0.875,0.463,0.471,0.471,78.0,138.0,0.0,71.0,116.0,87.0,174.0,193.0,
