"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2017-18,20,MIA,NBA,EC1,PHI,L (1-4),5.0,15.4,3.4,4.0,0.0,0.0,0.4,7.0,15.0,0.467,0.0,1.0,0.0,7.0,14.0,0.5,0.467,3.0,14.0,0.214,9.0,11.0,20.0,0.0,0.0,2.0,2.0,8.0,17.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-20,23,MIA,NBA,EC1,IND,W (4-0),4.0,34.3,15.0,11.3,5.3,1.0,1.3,23.0,48.0,0.479,0.0,0.0,,23.0,48.0,0.479,0.479,14.0,17.0,0.824,12.0,33.0,45.0,21.0,4.0,5.0,12.0,11.0,60.0,
2019-20,23,MIA,NBA,ECS,MIL,W (4-1),5.0,36.2,17.2,12.0,4.4,0.8,0.4,30.0,50.0,0.6,0.0,0.0,,30.0,50.0,0.6,0.6,26.0,29.0,0.897,16.0,44.0,60.0,22.0,4.0,2.0,12.0,16.0,86.0,
2019-20,23,MIA,NBA,ECF,BOS,W (4-2),6.0,39.0,21.8,11.0,5.2,1.7,1.0,48.0,79.0,0.608,0.0,1.0,0.0,48.0,78.0,0.615,0.608,35.0,45.0,0.778,13.0,53.0,66.0,31.0,10.0,6.0,15.0,20.0,131.0,
2019-20,23,MIA,NBA,FIN,LAL,L (2-4),4.0,33.8,15.3,6.3,2.5,0.3,0.8,23.0,43.0,0.535,0.0,0.0,,23.0,43.0,0.535,0.535,15.0,24.0,0.625,6.0,19.0,25.0,10.0,1.0,3.0,8.0,11.0,61.0,
2020-21,23,MIA,NBA,EC1,MIL,L (0-4),4.0,34.0,15.5,9.3,4.3,1.3,0.5,26.0,57.0,0.456,0.0,0.0,,26.0,57.0,0.456,0.456,10.0,13.0,0.769,14.0,23.0,37.0,17.0,5.0,2.0,11.0,11.0,62.0,
2021-22,24,MIA,NBA,EC1,ATL,W (4-1),5.0,31.4,12.4,8.0,3.6,1.0,0.6,22.0,42.0,0.524,0.0,0.0,,22.0,42.0,0.524,0.524,18.0,22.0,0.818,9.0,31.0,40.0,18.0,5.0,3.0,15.0,16.0,62.0,
2021-22,24,MIA,NBA,ECS,PHI,W (4-2),6.0,32.7,16.5,7.5,2.0,1.3,0.7,35.0,54.0,0.648,0.0,0.0,,35.0,54.0,0.648,0.648,29.0,37.0,0.784,9.0,36.0,45.0,12.0,8.0,4.0,11.0,17.0,99.0,
2021-22,24,MIA,NBA,ECF,BOS,L (3-4),7.0,37.3,15.0,8.4,2.6,0.7,0.9,47.0,79.0,0.595,0.0,1.0,0.0,47.0,78.0,0.603,0.595,11.0,17.0,0.647,19.0,40.0,59.0,18.0,5.0,6.0,12.0,22.0,105.0,
