"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2019-20,26,HOU,NBA,SF,11.0,0.0,130.0,2.0,49.0,37.0,13.0,0.0,19.5,23.0,1.0,1.0,4.0,0.0,0.0,2.0,16.0,0.0,4.0,
2020-21,27,LAL,NBA,SG,4.0,0.0,36.0,33.0,36.0,31.0,0.0,0.0,-19.7,-13.9,0.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,2.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,15.0,0.0,166.0,8.0,46.0,35.0,10.0,0.0,11.0,15.0,1.0,2.0,8.0,0.0,0.0,2.0,19.0,0.0,6.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,907.0,8.0,46.0,35.0,10.0,0.0,11.0,15.0,5.0,11.0,44.0,0.0,0.0,11.0,104.0,0.0,33.0,
,,,,,,,,,,,,,,,,,,,,,,,,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,11.0,0.0,130.0,2.0,49.0,37.0,13.0,0.0,19.5,23.0,1.0,1.0,4.0,0.0,0.0,2.0,16.0,0.0,4.0,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,4.0,0.0,36.0,33.0,36.0,31.0,0.0,0.0,-19.7,-13.9,0.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,2.0,
