"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 35_level_0', 'Awards')"
2019-20,27,HOU,NBA,WC1,OKC,W (4-3),6.0,13.0,4.3,1.5,0.3,0.3,0.0,9.0,24.0,0.375,8.0,20.0,0.4,1.0,4.0,0.25,0.542,0.0,0.0,2.0,7.0,9.0,2.0,2.0,0.0,1.0,6.0,26.0,
2019-20,27,HOU,NBA,WCS,LAL,L (1-4),5.0,10.4,3.6,0.4,0.8,0.4,0.0,6.0,16.0,0.375,6.0,16.0,0.375,0.0,0.0,,0.563,0.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,2.0,2.0,18.0,
2020-21,28,LAL,NBA,WC1,PHO,L (2-4),4.0,9.0,1.5,1.8,0.3,0.3,0.0,2.0,9.0,0.222,2.0,6.0,0.333,0.0,3.0,0.0,0.333,0.0,0.0,1.0,6.0,7.0,1.0,1.0,0.0,1.0,5.0,6.0,
2 Yrs (3 Series),2 Yrs (3 Series),2 Yrs (3 Series),2 Yrs (3 Series),2 Yrs (3 Series),2 Yrs (3 Series),1-2,15.0,11.1,3.3,1.2,0.5,0.3,0.0,17.0,49.0,0.347,16.0,42.0,0.381,1.0,7.0,0.143,0.51,0.0,0.0,3.0,15.0,18.0,7.0,5.0,0.0,4.0,13.0,50.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),1-1,10.0,11.4,3.2,1.6,0.3,0.3,0.0,11.0,33.0,0.333,10.0,26.0,0.385,1.0,7.0,0.143,0.485,0.0,0.0,3.0,13.0,16.0,3.0,3.0,0.0,2.0,11.0,32.0,
WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),0-1,5.0,10.4,3.6,0.4,0.8,0.4,0.0,6.0,16.0,0.375,6.0,16.0,0.375,0.0,0.0,,0.563,0.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,2.0,2.0,18.0,
