"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2007-08,23,ATL,NBA,C,7.0,0.0,105.0,0.28,0.292,0.0,0.28,0.714,0.423,0.84,0.04,61.0,60.0,0.0,56.0,95.0,78.0,274.0,18.0,
2008-09,24,ATL,NBA,C,11.0,1.0,260.0,0.415,0.415,,0.415,0.762,0.532,0.792,0.0,90.0,86.0,,83.0,99.0,98.0,259.0,0.0,
2009-10,25,ATL,NBA,C,11.0,0.0,161.0,0.514,0.514,,0.514,0.625,0.56,0.686,0.0,111.0,105.0,,103.0,82.0,103.0,228.0,0.0,
2010-11,26,ATL,NBA,C,11.0,0.0,195.0,0.478,0.478,,0.478,0.773,0.597,0.957,0.0,104.0,98.0,,96.0,101.0,110.0,319.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,30,MIL,NBA,C,6.0,6.0,129.0,0.4,0.4,,0.4,0.615,0.437,0.325,0.0,89.0,82.0,,81.0,82.0,82.0,119.0,0.0,
2015-16,31,DAL,NBA,C,5.0,4.0,112.0,0.375,0.375,,0.375,0.882,0.524,0.708,0.0,83.0,76.0,,75.0,117.0,97.0,256.0,0.0,
2016-17,32,GSW,NBA,C,15.0,15.0,212.0,0.533,0.542,0.0,0.533,0.765,0.571,0.283,0.017,117.0,108.0,0.0,104.0,99.0,103.0,105.0,5.0,
2017-18,33,GSW,NBA,C,7.0,0.0,26.0,0.571,0.571,,0.571,0.75,0.692,1.714,0.0,124.0,112.0,,110.0,98.0,124.0,681.0,0.0,
2018-19,34,DET,NBA,C,2.0,0.0,22.0,0.333,0.333,,0.333,0.5,0.363,0.333,0.0,72.0,64.0,,64.0,65.0,65.0,129.0,0.0,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,75.0,26.0,1222.0,0.443,0.446,0.0,0.443,0.735,0.528,0.623,0.007,97.0,91.0,0.0,88.0,96.0,97.0,215.0,3.0,
,,,,,,,,,,,,,,,,,,,,,,,,
ATL (4 Yrs),ATL (4 Yrs),ATL (4 Yrs),ATL (4 Yrs),,40.0,1.0,721.0,0.426,0.43,0.0,0.426,0.725,0.53,0.801,0.007,93.0,88.0,0.0,85.0,95.0,98.0,264.0,3.0,
GSW (2 Yrs),GSW (2 Yrs),GSW (2 Yrs),GSW (2 Yrs),,22.0,15.0,238.0,0.537,0.545,0.0,0.537,0.759,0.589,0.433,0.015,117.0,108.0,0.0,104.0,99.0,107.0,165.0,5.0,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,6.0,6.0,129.0,0.4,0.4,,0.4,0.615,0.437,0.325,0.0,89.0,82.0,,81.0,82.0,82.0,119.0,0.0,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,5.0,4.0,112.0,0.375,0.375,,0.375,0.882,0.524,0.708,0.0,83.0,76.0,,75.0,117.0,97.0,256.0,0.0,
DET (1 Yr),DET (1 Yr),DET (1 Yr),DET (1 Yr),,2.0,0.0,22.0,0.333,0.333,,0.333,0.5,0.363,0.333,0.0,72.0,64.0,,64.0,65.0,65.0,129.0,0.0,
