Season,Team,Lg,Salary
2013-14,Los Angeles Lakers,NBA,"$490,180"
2014-15,Los Angeles Lakers,NBA,"$1,650,000"
2015-16,Los Angeles Lakers,NBA,"$1,724,250"
2016-17,Atlanta Hawks,NBA,"$418,228"
Career,(may be incomplete),,"$4,282,658"
