Highlight,Unnamed: 1,In Stathead
"Career high, Points",23.0,View full stats from top 20 games
"Career high, Rebounds",11.0,View full stats from top 20 games
"Career high, Assists",7.0,View full stats from top 20 games
"Career high, Steals",6.0,View full stats from top 20 games
"Career high, Blocks",4.0,View full stats from top 20 games
"Career high, Game Score",22.5,View full stats from top 20 games
